owner_mid,owner_name,owner_face,owner_sign,owner_gender,owner_level,owner_verified,owner_verified_title,owner_vip_type,owner_follower_count,owner_following_count,owner_video_count
3546851498264577,黑羽大模玩,https://i0.hdslb.com/bfs/face/acd1bb5d3d159995f2e8446765f04714e057c29c.jpg,保姆级模型拼装指南，避坑/换色等，盒作注明来意嘉heiyudamowan,男,4,False,,0,25519,10,75
381953925,披萨熊小店,https://i0.hdslb.com/bfs/face/503241d8f837949cc9d20fc3c4088b3cb9d0393a.jpg,tb店铺名同b站名,男,6,False,,1,6229,798,128
384390687,阿禾木AllanJi,https://i0.hdslb.com/bfs/face/bf9fef9acc92017c6fd1ec643eb0fec5f5126544.jpg,"影像呈现玩具，玩具讲述故事
摄影｜徒步｜吉他｜潜水
00后编导，在鹅厂做过设计，在日报做过记者，画的长颈鹿提油机全网千万次播放。幸会。",男,6,False,,2,4974,205,48
496657557,业余缝合怪,https://i0.hdslb.com/bfs/face/d5850e18d0a97fe671d23c6a5c62b0b023edcd95.jpg,持续更新脑洞，喜欢的点点关注吧,男,6,False,,1,5518,301,209
2635012,TheDeathYJ,https://i1.hdslb.com/bfs/face/480e93f39f67f38005511787b7a75d74f3e8303d.jpg,生死去来 棚头傀儡 一线断时 落落磊磊,男,6,False,,1,7894,773,305
17859136,乐高世界__LEGO,https://i1.hdslb.com/bfs/face/b022df7d4e7b0afbd6accf97cf3554e2dda3fdd8.jpg,这里是大家的乐高世界！目标是和大家一起解锁LEGO的无限可能！✨有事找＋v swhz888889,保密,6,False,,2,54937,451,290
1663995237,乐高乐趣多,https://i0.hdslb.com/bfs/face/96b4864cf9b5ec4001def96085c4081d4405fc61.jpg,积木爱好者集结地！拼搭教程、MOC佳作、官方套装解析、新品评测，一网打尽！,保密,6,False,,2,189120,134,758
278743852,FanSen耀哥評測,https://i1.hdslb.com/bfs/face/27ce6186c5d8be385898ce04f741a66fbf85f9ff.jpg,,保密,6,False,,1,21307,4724,1157
3493115331611420,乐高不可能任务,https://i2.hdslb.com/bfs/face/c518cd78d599360011c6dd5da00d3ff9ff65ecf3.jpg,,保密,5,False,,0,16759,88,465
482232215,浊浪turbidwaves,https://i2.hdslb.com/bfs/face/79492b851c76db1a50df096720a1bd3a177b800f.jpg,喜爱机甲和特摄的中二少年,男,6,False,,1,1150,218,95
396298831,穷玩穷乐,https://i1.hdslb.com/bfs/face/6e30a0fe3ef97ac229f38518a686b253da22f57b.jpg,记录模玩世界，寻找生活乐趣。,男,6,False,,0,479,169,93
9085963,摸鱼君の鱼塘,https://i1.hdslb.com/bfs/face/68b189a61ad82b2241780842fe71cc974f47cf9c.jpg,欢迎入塘，一起摸鱼，认真玩胶！,保密,5,False,,1,478,24,13
24157113,星璇落夜幕,https://i0.hdslb.com/bfs/face/f511226ff00d0bd125cd237172be2086d522f8b4.jpg,,保密,6,False,,2,3054,632,64
42486317,高爆气球,https://i2.hdslb.com/bfs/face/1612db02aa05b0e5e6d2c9148ed1a6b4d69904a5.jpg,?,男,6,False,,2,265,130,48
9562354,中国4D重装合成旅,https://i1.hdslb.com/bfs/face/08a34634695c11dea209475beb9147019b33c207.jpg,打造一支钢铁雄旅！收复台湾,保密,5,False,,0,661,988,106
3546377623702308,拉各布,https://i0.hdslb.com/bfs/face/5d9853f74e0e4665c51c6a8a43365ee032a7b4f1.jpg,努力工作，拼命玩！合作请私信,男,5,False,,0,29288,117,194
404257507,蒙蔽优斯,https://i1.hdslb.com/bfs/face/c54c8835fcc00cafada511d4b451a9e0620ad74c.jpg,"不跟随，做自己
合作：XC20180503",男,6,True,蒙蔽优斯官方账号,0,139073,79,1133
202653692,玩大的博物馆,https://i2.hdslb.com/bfs/face/db458483ebd19e7d534a84f911a4b0704a9ba30c.jpg,每个人，都是玩大的！ 所有特期已归纳在《进馆必看》合集当中，up主不太看私信,男,6,True,bilibili 知名UP主,2,690221,250,388
2442186,大萌萌萌子在此,https://i0.hdslb.com/bfs/face/56105ff7af84178213247fa4991343a22324183d.jpg,"分享一点好玩的～希望你们开心
wx：damengzi0909",保密,6,True,bilibili 知名UP主,2,718394,75,166
18476379,邱哥和樑哥,https://i0.hdslb.com/bfs/face/f6380a4d86c26a2c8699e0fe0c458b99ba20a4d1.jpg,"新手玩各类模玩，从新手角度了解各式模玩。分享入坑友好好物。
一起来玩不明白！",保密,6,False,,2,275,110,36
499704312,老康德er,http://i0.hdslb.com/bfs/face/6aff608f8f04c936fe9a9e20363348b6ae65670e.jpg,"一个快乐的人
希望也能带给大家快乐哦",男,6,False,,1,4234,241,59
8357220,枕头好高,https://i0.hdslb.com/bfs/face/a1b03b6748ff156a17114ff9942c2e30b5260fc9.jpg,,男,6,False,,1,3672,141,210
3546884167698450,浩澜特懒,https://i0.hdslb.com/bfs/face/02ba76a1fbab28a0e8b1a4b5801e2b091bcb78b5.jpg,新人up多多关照,男,3,False,,0,15,2,4
3546927297727412,不饱和滴小伊,https://i2.hdslb.com/bfs/face/edbf880136b479c592ad2e0393125f838a623ea5.jpg,"欢迎来到小伊的主页，等你好久啦，很高兴认识你
是一个爱画画的小画渣，希望你能成为我的粉丝
每一个私信我都会认真看哒
感谢每一个支持我的粉丝们",保密,5,False,,0,24792,22,38
320862549,一只章小巨,https://i0.hdslb.com/bfs/face/22beac85d216e7aa2754c8721b2ad860875e0078.jpg,商务合作v：g270919311  备注来意！感谢大家喜欢少爷！,男,6,False,,1,441675,10,720
1842784265,东北辣椒哥,https://i2.hdslb.com/bfs/face/7c3fd95b8edd310a8eb9203bf7913d88f3f239b4.jpg,肢体残疾，五脏六腑没问题，铁胃吃辣椒，钢牙嚼鸡鸭鱼头！,男,6,False,,0,244116,114,1350
149603550,low五,https://i0.hdslb.com/bfs/face/37ddf555fbf1ffc2f24f39e8cc2fb4b1c12bcc8a.jpg,美食,保密,6,False,,1,4151,80,344
689222371,万能工具人阿伟,https://i1.hdslb.com/bfs/face/0e0eef0549f88697a1502d8c1ae04647be12d64f.jpg,"五星级酒店大厨教你做家常菜
商务微x ：19828513778（请备注来意）
直播切片@六道仙人的直播切片",男,6,True,bilibili 知名美食UP主,1,1734498,54,538
432904508,干饭中心主任520,https://i2.hdslb.com/bfs/face/13291dcb0f26745537e2ef1089dcc64984e6dff9.jpg,"研究干饭30年，
理科女的逻辑拆解做饭SOP，
美好生活第一步好好吃好饭，
感谢无敌可爱的您关注。",女,2,False,,0,54932,8,22
3706931598330187,我是香蕉箱,https://i1.hdslb.com/bfs/face/3ea28f671b152f27348bb70daeb3030dffbe01ed.jpg,"刚来b站以后这里是我发视频的地方，最强日更的king！
上古时代回收香蕉箱子的king（猪油仙人）",男,2,False,,0,20724,5,36
18459985,鹿十月lulu,https://i1.hdslb.com/bfs/face/132aae0928b214019d5e33175ec3cd7290f23c61.jpg,"做有故事的料理，讲料理中的故事。
其他地方叫鹿十月。
lushiyue1006@163.com",女,6,False,,0,273049,5,113
1954997940,午餐肉艺术家葛世贤,https://i0.hdslb.com/bfs/face/89bc8ba3eee0ebead5dc644983d7012caba8c13d.jpg,"风餐本周二到周四晚上8点到11点营业
集牧推荐：青羊万达店。
每天凌晨0点更新，做第一个祝你生日快乐的人",保密,6,True,bilibili 知名美食UP主,2,1377958,44,1901
487215770,农民工川哥,https://i2.hdslb.com/bfs/face/3d05653d4b7cdabc08e7c464cc36ec3bc26284cf.jpg,"工地夫妻，有两个儿子
受过央_视新闻采访，也被评为四川省“最美农民工”
努力赚钱养家，为祖国建设添砖加瓦
合作v：qxun321",男,6,True,bilibili 知名UP主,2,1130586,198,1858
3032988,密子君,http://i2.hdslb.com/bfs/face/7a8d14249171e09448f4ddba1e0129584257825f.jpg,"带你一起密食天下，做个快乐的吃货！
合作QQ：2727844336（公司/职位/项目）",女,6,True,bilibili 知名美食UP主,1,3607035,95,646
3546824755383059,翁国金vlog,https://i2.hdslb.com/bfs/face/2ce9b7015af2a91fc46bf41eb8d276a108489dee.jpg,"记录生活，想给平凡的生活带一点乐趣！
这是本人B站唯一账号！",男,5,False,,0,11500,0,432
1984198637,西班牙陈挺,https://i2.hdslb.com/bfs/face/80a8d4d675bf87beba65d8b2af8f8beb63c6b641.jpg,"西班牙导游&美食up主
谷歌地图搜索：陈挺的厨房
旅行社：BcnGuiaOficial
粉丝群：CTFans
商务：RICE20250202",保密,6,True,西班牙陈挺官方账号,1,2447066,38,456
3690989357107925,浩哥烤鱼-十一年,https://i2.hdslb.com/bfs/face/2b90c0d9615a5556d38e754a2da4b9e190bd2f64.jpg,"十几年只做一道菜
专注、专业、烤鱼
店在天津西青大学城码头烤鱼
欢迎来找我吃鱼找我玩",保密,5,False,,0,155204,3,45
1529656577,孤独美食咖,https://i2.hdslb.com/bfs/face/8f5fcf396f55e280f3fe54b4742f4973d635a2a0.jpg,生活在山区的美食爱好者❤️承蒙厚爱，感谢关注,男,6,True,孤独的美食咖官方账号,2,933840,51,352
21118533,千金饱了,https://i0.hdslb.com/bfs/face/8ff031a68ebc21876a5debea3399de0553d89c45.jpg,请勿模仿!!! 173cm｜52kg  来自广东的天蝎辣妹 挑战全国辣度天花板发起人 ,保密,6,True,bilibili 知名美食UP主,0,501956,31,393
