owner_mid,owner_name,owner_face,owner_sign,owner_gender,owner_level,owner_verified,owner_verified_title,owner_vip_type,owner_follower_count,owner_following_count,owner_video_count
3491598,4zcre5naq_,https://i0.hdslb.com/bfs/face/456e01932037f65f3b2d1f72da6e23914472ab0b.jpg,中文名叫“安珀桑”,男,6,False,,1,11310,78,67
400630344,筱虹虹,https://i0.hdslb.com/bfs/face/98f9f17134d476573c1d843d48efe4148c7deab9.jpg, 翻唱标注出处和作者  商务联系VX：XiaoHong340440   Q交流群：1020856330（私信随缘看）,保密,6,True,bilibili 知名UP主,2,152581,442,254
24692845,对号与x,https://i1.hdslb.com/bfs/face/cc3f2813a3b5320b192ccf81067425c446a7a877.jpg,做点好康的！不定期更新.,男,6,True,bilibili 新星UP主,2,48898,297,86
1593075075,初小晓Dawn,https://i0.hdslb.com/bfs/face/31d3002c59f768943ef5296e13d10d818f9e73e8.jpg,开心就对了(„ಡωಡ„)栓Q,女,6,False,,0,74613,266,109
93645764,基米说高报,https://i2.hdslb.com/bfs/face/5f242a1c8d45bc1565883837e5515224e2ee840a.jpg,分享大学专业相关知识，欢迎在评论区发出你的问题，基米会给大家解答！,男,6,False,,1,59,361,4
86845179,Dieorite,https://i0.hdslb.com/bfs/face/c4d717b8ee593600411cc7874fba7baef4dc7384.jpg,做点有趣的｜UP和生活对线中，不定时更新,男,6,False,,1,11548,831,43
387326694,kono美琴哒,https://i0.hdslb.com/bfs/face/66d874c1a8ceb7f926bbee05a81d052511b8864d.webp,||梦幻光度工作室摸鱼成员||音源不公开 商务合作/鬼畜视频合作请联系QQ：2631216339,保密,6,False,,2,63652,474,114
35811260,墨宸w,https://i2.hdslb.com/bfs/face/dc42cafbb4f01b0d8deff67011af3bddcd7f43a4.webp,想做出最好的视频 被更多的人认识TT丨商务合作请私信丨闲聊群655407560,保密,6,True,bilibili 知名鬼畜UP主,1,230630,489,192
1142824489,鸡蛋饼阿瓦,https://i1.hdslb.com/bfs/face/b22575de5c43123a619761237c025738665ad4f2.jpg,明天吹的是明天的风,男,6,False,,1,31095,318,346
356761837,叫我绫绫柒,https://i1.hdslb.com/bfs/face/7d8062dc90b41472a93bc8ab9bd5580a99054ced.jpg,粉丝群:917941544,保密,6,False,,1,34753,73,52
88932798,纸绫喵喵睦,https://i0.hdslb.com/bfs/face/09df8f2404c72e77a5535b57aa53ec926a794696.webp,"喜欢优香麻麻的话我们就是一家人qwq
学业繁忙呜呜",女,6,False,,1,46306,1069,262
498380319,理塘王子丁真114514,https://i0.hdslb.com/bfs/face/f2642281b6803223fad4124e8a49cb5d013ca39f.jpg,王生理塘，虽文丑，但颜良 抽象小子 可能会把没人看的烂活删了 除了小破站，其他平台都叫老黑子,男,6,False,,1,4305,68,103
361064349,奕庭Easton,https://i0.hdslb.com/bfs/face/d6b975b02cc57c97fc206482c80bc981c8e59c36.jpg,多多关注啊，up还是很有活的,保密,6,False,,1,12296,262,28
11598525,柴可夫柯基,https://i0.hdslb.com/bfs/face/74d9c24c447435d20e1f6d4482f8854401c5b720.jpg,故人已乘黄鹤去，欠下三点五个亿。喜欢玩各种游戏还欠下3.5个亿的调音师 ,保密,6,False,,1,88861,134,293
35356233,B-453,https://i0.hdslb.com/bfs/face/48ed099351f335c8476bada2475d5115f1a3e199.jpg,"粉丝QQ群：514713434
不要肝视频了，该休息了，回到现实世界中吧",男,6,False,,2,21675,700,28
432919124,执念sss_,https://i2.hdslb.com/bfs/face/6a803080729848053a0d62bcb3734722d36323e5.jpg,,保密,5,False,,2,155949,3,204
392475261,Way-HYX,https://i0.hdslb.com/bfs/face/ea9b18d8df761ac87ecd9d56671ce7c5ffd2c33e.jpg,"大二/舞蹈老师.自学舞蹈.编舞扒舞音乐剪辑后期全一人完成.
ig: way_hyx
VX：whayyx430",男,6,True,bilibili 知名舞蹈UP主,1,566791,315,234
3461567215569541,跟着元元练舞啦,https://i1.hdslb.com/bfs/face/d0a6bad60afde89485d66c17280ff4d297f32f83.jpg,"单色舞蹈-流行舞明星导师✨学舞12年❤教舞8年?
擅长韩舞✨爵士舞✨编舞✨（全年线下有课）
想学舞蹈可私~（私信看到会回）",女,2,False,,0,6983,1,68
1232058925,萨鏝鷵,https://i1.hdslb.com/bfs/face/1337a315e9f507ea5589dede454bf5f026a04b1b.jpg,"古蜀文化爱好者
视频中的角色都是我自己的原创设计，谢谢大家喜欢
粉丝群Q：630458724
商务合作找运营（非本人）Q：194118037",男,6,True,bilibili 知名UP主,1,756505,211,203
3546937540217592,揉揉睡不醒,https://i0.hdslb.com/bfs/face/4ea4b972429c78b8d7c3fac27f69490adb5c7568.jpg,新人up求哥哥关注 ！！！,女,5,False,,0,298325,11,618
81498680,冰蕾栀子,https://i2.hdslb.com/bfs/face/a8484f7e018ed771e4845983080788d2a10b5b88.jpg,叫我蕾子就好啦！未授权任何ai视频！漫展行程：4.4沈阳爱漫   5.3沈阳北境,女,6,False,,2,359855,100,422
476972288,布丁奶酱团子,https://i2.hdslb.com/bfs/face/4c378ce0564bfbd8bf2168c242ea28aad640d7fb.jpg,新人up报道，点点关注吧,保密,5,False,,1,437312,1,721
1956418122,Awy_小雨,https://i0.hdslb.com/bfs/face/a8f17a29ac212e72e88e081217e93cd00dcd3d90.jpg,"Moonlight女团队长
全?️同名
12月6日-7日大冶吾悦广场  12.12-2.1深圳欢乐谷",女,6,False,,2,188366,18,282
