owner_mid,owner_name,owner_face,owner_sign,owner_gender,owner_level,owner_verified,owner_verified_title,owner_vip_type,owner_follower_count,owner_following_count,owner_video_count
13354765,徐大虾咯,https://i1.hdslb.com/bfs/face/6787192a42ca29aa5f496b8fc471c898ad4c6378.jpg,商务QQ:445591408 商务VX:hyqiuqiu19,男,6,True,bilibili 2022百大UP主、2019年度原创栏目奖UP主,2,8394302,89,345
328076924,挡到我的鸭肠了,https://i2.hdslb.com/bfs/face/cb35a6950a8580dd04d319cd68bac8649ff58454.jpg,谢谢你这么可爱还关注我,保密,6,False,,1,6800,110,33
29296192,虫哥说电影,https://i1.hdslb.com/bfs/face/b830989d9b8af6001da511a8a95b0ea806c11b60.jpg,【商务合作】wx：cywh378,男,6,True,bilibili 知名影视UP主,2,3346545,155,727
432083444,功夫大叔,https://i2.hdslb.com/bfs/face/238e6009fc7560f7ae30df10bcf54663d0ad12b1.jpg,"大家好我是一名普通的武术爱好者，念念不忘，必有回响！
Q：283289825
V: zjklq111
",男,6,True,bilibili 知名UP主,2,1089468,74,303
56334984,听风风风风丶,https://i0.hdslb.com/bfs/face/293155263d7965bae56ae39af8af9c9e2d873ac3.jpg,25个视频留作青春懵懂的纪念,男,6,False,,1,9390,85,25
12876332,霍顿,https://i2.hdslb.com/bfs/face/9da9599c55fdf68441d8e57f8f84ed662eddfc07.jpg,我想逗笑你关注常来！ 合作：qq:254072859,保密,6,True,bilibili 知名UP主,1,645369,67,1289
345612261,春小喜,https://i0.hdslb.com/bfs/face/166183899f56545ec154b993654a35a251c4b9b0.jpg,一只马来西亚妹子，一个说故事的人,保密,6,True,bilibili 知名UP主,1,253631,274,268
36749055,橘猫南希溪,https://i0.hdslb.com/bfs/face/0d712b61574dd2c6a74ffd66120e9a174caf2d52.jpg,活着,女,6,True,音乐人南希溪,2,8982,735,137
250111460,蜡笔和小勋,https://i2.hdslb.com/bfs/face/8a8812e0a9bb3adda90044ef48830584e1efe7a2.jpg,知识干货小百科，双人搭档来唠嗑 I 微博@蜡笔和小勋 I 邮箱：labidakashe@163.com(蜡笔打卡社),保密,6,True,bilibili 2020百大UP主、知名UP主,1,3071641,148,182
30980952,哈尔-格里尔斯,https://i0.hdslb.com/bfs/face/f68760033ef5a81620e0cdbd5e6a2e1f0e3c8c6a.jpg,等我下次更新视频的时候，就是我又离职失业啦,男,6,False,,1,50567,279,78
37390043,动力评测,https://i2.hdslb.com/bfs/face/a386c24e5fe591d8a81f4fa7be2971a076547aaa.jpg,公众号:动力评测/ 商务合作微信：A18518537359,女,6,True,bilibili 知名科技UP主,2,911460,337,573
65556612,满江红红,http://i0.hdslb.com/bfs/face/e6f73dcd9d782ed49941f24771775462d7e30f2a.jpg,"这个人懒死了，什么都没有写(""。_。、 )",保密,6,False,,1,12702,616,8
1813198,俊美的裤衩人,https://i1.hdslb.com/bfs/face/3838752c727e776daa21402dbee14ccdb848cfa4.jpg,同人剪辑只是为角色命运写注脚的一种方式,保密,6,False,,1,25020,132,25
8366990,-欣小萌-,https://i2.hdslb.com/bfs/face/60368b5e2850cc569328e8b562d90cb28ce5b2cd.jpg,小号：-欣小萌有点亏-   ,女,6,True,2025百大UP主、2020百大UP主、知名UP主,2,5738170,691,463
17989235,请叫我龙小白,http://i2.hdslb.com/bfs/face/d3c560dc62b1d2a8dd558558f1a025c9e6d6b708.jpg,,保密,6,False,,1,6688,120,34
10558098,黑镖客梦回,https://i0.hdslb.com/bfs/face/3e84a195ffa855961911689a49f754f1e3612a61.jpg,商务合作V X armorBaby,保密,6,True,2024年百大UP主，2018年百大UP主,1,4608394,60,383
4474705,孤独的美食基,https://i1.hdslb.com/bfs/face/df188387360d6ad90f9e36ac4aaea68ed9f3c9be.jpg,"不专业美食分享，梦想是快乐地过小日子，揪咪（≧∇≦）
商务wx：373258489",男,6,True,bilibili 2020百大UP主、知名UP主,1,3455982,207,186
130130236,枫泽雨畔,https://i1.hdslb.com/bfs/face/8b475425171ce60abc3fadee80439f21f83bc0b8.jpg,一只兴趣做视频且努力生活的up  微信:hyqiuqiu19；QQ:445591408  聊天QQ群:671025609,男,6,True,bilibili 知名动漫UP主,1,422255,40,203
4779837,混剪晓佳,https://i0.hdslb.com/bfs/face/365847916ac7768edf4a32bcb44eeae2d6beee82.jpg,别尝试去理解它，去感受,男,6,True,bilibili 知名游戏UP主,2,691561,64,146
271442527,CD_PROJEKT,https://i1.hdslb.com/bfs/face/12e9f6aac3a5b2f602cb9bd775a802acbeae01b0.jpg,"CD PROJEKT RED官方视频帐号, 《巫师》系列,《巫师之昆特牌》, 《赛博朋克2077》等游戏出品商",保密,6,True,巫师系列游戏及巫师之昆特牌、Cyberpunk2077出品商,2,1095563,59,298
3404595,卡布叻_周深,https://i0.hdslb.com/bfs/face/2ac5c9dbef48290847084d08a473b00c422bc24f.jpg,hey！你只是懒，而我，我是一只鸽子。,保密,6,True,歌手 周深,1,3274547,0,62
18690024,-阿健-,https://i0.hdslb.com/bfs/face/5317b06e372a7aa90a39b00051194623d964eac8.jpg,喜欢有趣和智识 ｜ Telegram频道@ajianshelter｜商务微信：ajianbili,男,6,True,bilibili 知名UP主,1,837176,701,125
433187833,游乐王子-袁奇峰,https://i1.hdslb.com/bfs/face/5b0a6af5839da82f771dbf651198611858f247ff.jpg,"
",男,6,True,演员袁奇峰，代表作《巴啦啦小魔仙》游乐王子,1,359444,23,122
25333161,白熊ONEヽ,https://i0.hdslb.com/bfs/face/2055f87819281a20f64c62361805e818193f3699.jpg,商务合作请加qq445591408或vx:hyqiuqiu19,保密,6,True,bilibili 知名鬼畜UP主,2,711059,791,451
13805828,陌上人如钰Q,https://i2.hdslb.com/bfs/face/7ed7d29de3b7b90714945b1b699fd96098909e6d.jpg,喜欢漂亮姑娘,男,6,False,,1,3044,496,54
434378423,闫帅奇,https://i2.hdslb.com/bfs/face/44e5f42034d48ea71dc7e4be0e6a9a5a6845629b.jpg,"探索全球健身文化
帮你来到身体的黄金状态！  
商务合作: 3167207852@qq.com",男,6,True,bilibili 知名运动UP主、bilibili课堂优质讲师,2,2509734,1112,351
24801003,口语老炮儿马思瑞,https://i0.hdslb.com/bfs/face/f6807e60ad2c822e2581075945b4776bc84078da.jpg,《老马英语》gzh跟我系统学习更多英语！,男,6,True,bilibili 知名UP主,2,2106845,72,394
562197,中国BOY超级大猩猩,https://i0.hdslb.com/bfs/face/ffb50dd4e712386eb888030ebc6f4aea3a65cd8e.jpg,新浪 @中国BOY-Hans,男,6,True,2023百大UP主、知名UP主,2,10669295,201,1848
4561197,御前带刀厨子,https://i0.hdslb.com/bfs/face/f5c8a6fd976910128aafe20c8473e0b797c9c9ca.jpg,下一届B站十大UP主,男,6,False,,1,43744,58,8
3691000050485483,咕咚21点,https://i2.hdslb.com/bfs/face/8fa78e3d46d001bc73ca87f13ae7f8662e5e5fe0.jpg,恭喜你发现我了！点个关注，绝对不会让你失望的！,保密,3,False,,0,13454,3,25
34002021,枫铃子sama,https://i0.hdslb.com/bfs/face/6319713e7467cf582d666734b0f39f8c14cd5886.jpg,感谢关注喵，目前喜欢做关于mygo&mujica的小视频，希望我做的视频有让你感到开心！,女,6,False,,1,9846,427,77
563791222,j01-kl-fgfc-23,https://i1.hdslb.com/bfs/face/a965bb93358ee18b49e59cc4871f9cc7a6438827.jpg,生活很美好】,男,5,False,,2,436,2292,34
3706930532976695,_悸葵,https://i2.hdslb.com/bfs/face/270eb1aaf16822237eaecb07b1bf8e0896e37ae7.jpg,蛋小黑亲情向梦女自行避雷,保密,2,False,,0,156,27,9
483311669,棕榈动画,https://i2.hdslb.com/bfs/face/53a3475bfac139d79a05d2786efff16a3d18c349.jpg,用积木拍定格动画的古怪人类团伙。 原创动画剧集《咔嗒万乡》每周三更新一集！ ,女,3,False,,2,18940,95,24
158105575,倦书倦不倦书,https://i1.hdslb.com/bfs/face/2c62d726d7bbb1d266bde82180e7ba223487eec5.jpg,备考中不常在丨 很菜很懒很忙 随缘关注！,女,6,False,,1,6216,363,227
8141454,天真无邪老Ty,https://i0.hdslb.com/bfs/face/cdab10fdd8dca414140a036cb7ba83523b4116f0.jpg,拖更巨星！ /游戏频道@那只老变态Ty /商务合作请私信,男,6,True,bilibili 知名动漫UP主,2,344002,163,141
3690990418266852,才羽乐,https://i0.hdslb.com/bfs/face/a89e0fc1c8ce0727e1547349e94fa5cdc9d51d42.jpg,"   拉电线ing～（视频与原作无关喵）
",保密,3,False,,0,293,59,18
3211302,艾尔十六,https://i0.hdslb.com/bfs/face/5e173d9ce56378bc4fde67aa0fa11034d4e5aab1.jpg,旧坑填坑中，新坑挖掘中，商业合作请私信或微博，新浪微博：@艾尔十六  （个人商务VX：aier1616）,男,6,True,bilibili 知名UP主,1,1287665,1514,648
3546872664819733,鱼丸动漫i,https://i1.hdslb.com/bfs/face/6e1a6256833a6ec56b94d878614f76ada0e9ab02.jpg,感谢关注～,保密,4,False,,0,14953,3,35
6768352,粥粥的奇妙冒险,https://i1.hdslb.com/bfs/face/414033f0366407d4e6dfc7e2cb289c556707aced.jpg,"一个努力想要画出能让大家都记住的作品的up主
【目前主投b站 油管 其他平台看心情可能会同步一部分视频】商业合作qq：2287057293 ",男,6,True,bilibili 知名动漫UP主,2,1502841,500,383
1263732318,黑纹白斑马,https://i0.hdslb.com/bfs/face/2b14d2ad8fb6e1c70d927dcc713a8f047e3da8f8.jpg,赛博普罗米修斯,保密,6,False,,1,748959,1196,19688
434882781,弓维米尔,https://i0.hdslb.com/bfs/face/66e9143dac7df6a62903d4a7b2a5eaf6e525505f.jpg,包容一点，世界更美好！,男,6,False,,1,989,527,30
3546843518601357,炎瞳Mos,https://i0.hdslb.com/bfs/face/76d70a4456a737d8475226a431c61d932f8248e7.jpg,"私はまだ飛び続けることができる、なぜなら私は炎某人だからだ！！！
加我QQ群：
1078285979",男,5,False,,1,1594,18,49
345626828,殊语默,https://i2.hdslb.com/bfs/face/48e4449732a5dcd625a5737b8df6909f5dee8f79.jpg,Wb:@殊语默 ,保密,6,False,,2,4264,1953,41
95999254,兔大瞎,https://i1.hdslb.com/bfs/face/5ec751e15586b2344132dc7f1fe474551c092b40.jpg,,男,5,False,,1,6147,105,21
2705870,苏维埃冰棺中的伊利亚,https://i2.hdslb.com/bfs/face/2a779f34ff2a889d56d215eccd1764a9537dd667.jpg,（Not company）请不要在他人视频下KY这边,保密,6,True,bilibili 知名动漫UP主,2,1739990,4097,13550
