owner_mid,owner_name,owner_face,owner_sign,owner_gender,owner_level,owner_verified,owner_verified_title,owner_vip_type,owner_follower_count,owner_following_count,owner_video_count
3493105514842808,一只火车迷纸板进阶,https://i2.hdslb.com/bfs/face/9376a176a685c03355a008399908593cfa6467ed.jpg,"是一只爱做手工的福瑞！ヾ(❀╹◡╹)ﾉﾞ❀~
还有我是直男，评论区那些能不能稍微收敛点。。。",男,6,False,,1,130130,790,98
3546619314178489,蓝飘飘fly,https://i1.hdslb.com/bfs/face/f2bc644c3cf25590bbc7954daecf3e3a9aec5711.jpg,游戏链接在动态置顶，未来会持续更新！qq群836487800,保密,6,True,2025百大UP主、2024年度新人奖UP主、知名游戏UP主,2,1857820,59,755
7946432,利维坦mY,https://i2.hdslb.com/bfs/face/eafd73061a55531503353e7ecf8ff9c184d52241.jpg,微博@利维坦mY 商务合作微信：levitan81（添加请备注公司及合作项目）未加入任何MCN,男,6,True,2025百大UP主、2024百大UP主、知名UP主,2,1866850,302,681
508215481,火兰朋克,https://i1.hdslb.com/bfs/face/51a932f7c15b887d66f5040b6801fc14b75511e5.jpg,作品为主，只做观众，人设无意，共同进步。 商务合作： LanHuoFox   ,保密,6,True,bilibili 知名游戏UP主,2,1141275,374,257
38568774,鬼叔黍,https://i0.hdslb.com/bfs/face/a83642200435825ab2ea90bc562a4fd50043fb9f.jpg,"商务联系助理v：gssswzy01（说明来意）。
讓子彈飛一會 那些喧鬧會自己停下，一位热爱游戏的普通玩家。",保密,6,True,bilibili 知名游戏UP主,2,3665554,1527,1348
4677567,ouoantares,https://i0.hdslb.com/bfs/face/1cd3f713d6dbcc66426af8edeace3877f4e229fe.jpg,ฅ,保密,6,False,,2,7244,36,8
8619843,茗家的鸫,https://i0.hdslb.com/bfs/face/6b44126d928679166d3c51f85c3c0a4e21d33679.jpg,"图一乐,随便做做,主打一个低技术力现学现卖ε(´･ω･)
人偶文件公开群：820924208
商务合作联系QQ：768019337",保密,6,True,bilibili 知名UP主,2,936115,225,110
542246263,白昼小熊,https://i1.hdslb.com/bfs/face/da1bef4da4016d46b848c5db708e4be0b0c6c8db.jpg,"·分泌快乐d小彩虹
  视频剪辑调色都是自己 ( ̀⌄ ́)
·全平台同名！ ig：angel_bearrr",女,6,False,,1,1755832,15,269
187681452,柑宝,https://i0.hdslb.com/bfs/face/204d4f4267d73a36707e3d8a4657d3494ec175ed.jpg,万能up！手书、作词、演唱、原创音乐，PV，活动包装等欢迎咨询。合作VX：hwy81088304  QQ：81088304,保密,6,True,bilibili 知名音乐UP主,2,467931,973,369
21442590,馄饨皮茄总,https://i0.hdslb.com/bfs/face/a095b7ee966b03e9873f547851a315940885ab28.jpg,2026诺贝尔音乐奖得主,保密,6,True,bilibili 知名UP主,0,318208,80,42
282645129,泽华君呀,https://i0.hdslb.com/bfs/face/794dec6e0a865f1e3214c6d18b677c4d912da533.jpg,商务：SRXZPR（非本人，备注来意）,保密,6,True,bilibili 知名UP主,0,1237157,23,262
145845654,泷泽小峰Channel,https://i0.hdslb.com/bfs/face/f24defe897a3179bb80556b035fbb414548759f0.jpg,女的加衣 男的加我,男,6,False,,1,6881,761,101
3546975553194291,素以兔兔TU,https://i0.hdslb.com/bfs/face/613f00ff2d9b2a1a1171a2fba1e8bcb11203e31f.jpg,"记录作为二次元的每一件小事，希望你喜欢
合：Rabbitsukisuki@163.com",女,3,False,,0,21233,7,30
1387592680,北美运动学博士Bruce_PhD,https://i1.hdslb.com/bfs/face/7b8cce70b0937a5c158d297324612fb2d119f4e6.jpg,专注生物生理｜运动科学｜力量训练｜伤病康复｜商务合作wx: klergixl01,男,6,False,,2,1110743,53,65
1438644295,TF_ING,https://i1.hdslb.com/bfs/face/148947a5f27b679f122ee245c5d78c0849ccc9cc.jpg,TF_ING：无限的下一代 ，infinite next generation music,保密,6,True,时代峰峻旗下厂牌TF_ING,0,843504,4,116
346563107,波士顿圆脸,https://i2.hdslb.com/bfs/face/f8f0fc4114bb06a87481abe12faa006a383cbe6d.jpg,人话聊世界 商务+SiempreYI,男,6,True,bilibili 知名UP主,2,5515466,45,1917
431233688,瑄羽猫,https://i2.hdslb.com/bfs/face/a1d215aabbee6f9c219e67a1af4310b3cd11376b.jpg,"我是瑄（xuan)羽猫（作品不允许转载）
 
配音？赛博新闻？美式预告？爽到尿裤子？
",保密,6,True,bilibili 知名UP主,1,1738908,84,82
3913194,高斯Goh,https://i0.hdslb.com/bfs/face/d4c65b5c6be3f9d845c15401173f98b130728851.jpg,小潮tEam桌游区的扛把子！商务合作请联系QQ2284771898 ｜ 微博@斯goh,男,6,True,bilibili 知名UP主,2,5429329,296,156
434963477,刘大炮007,https://i2.hdslb.com/bfs/face/97bf5ba2eac969bbe56c68aab1c70bc0a1cb0a28.jpg,"大云之神会眷顾每一个善良的孩子
商务：mybd0022",保密,6,False,,0,944605,8,393
21778636,中国日报,https://i1.hdslb.com/bfs/face/53a3ea3b4c173fc30b2ef4677fb9c915e49faaef.jpg,这个up主不定期皮一下,保密,6,True,中国日报官方账号,1,3164323,140,9861
1155574439,真子日记,https://i2.hdslb.com/bfs/face/025e62927222dc7979b00eca7c19c55f80587c08.jpg,神反转王者级别神仙美少女！合作+wyls0662,保密,6,True,bilibili 知名搞笑UP主,1,2269732,26,479
