owner_mid,owner_name,owner_face,owner_sign,owner_gender,owner_level,owner_verified,owner_verified_title,owner_vip_type,owner_follower_count,owner_following_count,owner_video_count
290515290,吴海媛爱情集团,https://i0.hdslb.com/bfs/face/d79c28cdb23ce862101327a799fc7b99fa6ea6c3.jpg,记忆是我的未来，,女,6,False,,1,25282,11,2233
33648113,MuMu_言,https://i2.hdslb.com/bfs/face/f83f4bc83ba3b8d76aaaf9baa81ecb49145a0478.jpg,各平台同名❗️视频禁二传二改去水印❗️,女,6,False,,1,3452,392,629
140192125,Fude牛油,https://i1.hdslb.com/bfs/face/b4830d3e5baa5ea8b5222690b5575eeb9f566d14.jpg,,保密,6,False,,1,13337,9,558
88412684,sweeve-,https://i2.hdslb.com/bfs/face/b3adfb12f5aacf709133ce5634e15faf436ec190.jpg,泰语进化中 翻译仅供参考 禁充电re,保密,6,False,,2,4964,67,106
3690997168999243,绝望的风铃,https://i1.hdslb.com/bfs/face/03d3e809714b4e099bf6ae473daf85b801bc4ae2.jpg,,保密,2,False,,0,549,0,6
1336299423,蛋炒饭没了葱,https://i0.hdslb.com/bfs/face/af950534ec8a40b3fc291bb9d8786e32914b38db.jpg,把自己的奇怪归为不普通,保密,6,False,,0,15071,102,672
335048417,小羊的乐子,https://i2.hdslb.com/bfs/face/88a0c7e922465fc2d6bd8c526fdeef8646e70e7c.jpg,"生活些些闷
吃瓜找乐子",保密,5,False,,0,2314,389,161
2091820150,一万年以后还存在,https://i1.hdslb.com/bfs/face/bc597da7ed2069f456c699a34d8a427ca0097607.jpg,作品中的实频涞元鱼枉洛,女,6,False,,0,15149,110,823
3546608109095338,ILLIT,https://i1.hdslb.com/bfs/face/6f2a25673834f6ee320d33866b42bf2b6099da1c.jpg,BELIFT LAB 旗下女子组合 ILLIT,保密,6,True,ILLIT组合官方账号,2,530943,0,349
4856007,迷影社,https://i0.hdslb.com/bfs/face/93aca2d4032e06c4ac2d460758d260193c69a4ba.jpg,哔哩哔哩电视剧官方账号,保密,6,True,放映厅迷影社账号,2,3266679,101,36980
1913290,阿苦老,https://i1.hdslb.com/bfs/face/57f1660fd6473cbd85fb27f6d274ec9ad16488eb.jpg,"主日圈⭕杂食，爬墙超快～超随意看番爱好者(˵¯͒〰¯͒˵)
不定期产粮剪刀手✂️熟肉渣渣产出机＼(`Δ’)／",女,6,False,,2,973,50,95
928123,哔哩哔哩番剧,https://i1.hdslb.com/bfs/face/040528a1ec634b9907ba3a9ba957819bb07def06.jpg,关注最帅的官号，你就成为最帅的粉丝了！↗,保密,6,True,哔哩哔哩番剧区官方账号,2,8730236,47,27160
346671188,糖心蛋字幕组,https://i2.hdslb.com/bfs/face/e6aa02ab17d72143bee2d1007c94e370cc7f81a8.jpg,糖心蛋就是糖心蛋，平常会翻译搬运新番资讯，时不时还有些奇奇怪怪的东西。接各种翻译，有意向请私信,男,6,False,,2,266651,527,1382
21045639,1410617,https://i0.hdslb.com/bfs/face/6dce56b09d43c6198b81dee27e86267dc01a9e2d.jpg,頑張れ~~むんっ！,保密,6,False,,2,4606,216,1148
35755494,三重心_kkr,https://i0.hdslb.com/bfs/face/19ec1d1b437b96b088a27813ca7fceabcc71fd49.jpg,声优厨，wb@唯有_kkr | 近期水（中）中毒中（到底在说啥这人 | 搞得很杂，喜欢的话可以点点关注吗！需要回关可以私我,保密,6,False,,1,85,446,41
223902,空灵雨迹,https://i0.hdslb.com/bfs/face/05aaa691e1c3a088f96ffee123497a3ab63e870e.jpg,有一定日语翻译能力的小伙伴，请参加测试群【284232422】，来一显身手~,男,6,True,bilibili 知名动漫UP主,2,572956,182,12997
12853382,绝赞流泪猫狗头,https://i2.hdslb.com/bfs/face/693d115b27b7a1c39fb3357eb133b71e894c9eb3.jpg,在58次点进发布含我推的双人视频的up主页发现up推的不是我推后此人终于忍无可忍无需再忍抄起键盘，以分享我推魅力为目的进行烤肉活动同担请私联,女,6,False,,1,274,133,23
11107521,偽電気ブラン,https://i0.hdslb.com/bfs/face/74e0b745d69cf1992460ece13945f6bdf6f09ce9.jpg,"電気////森见登美彦/山中真寻
",保密,6,False,,1,15757,111,326
2053879295,颜小白靓仔,https://i2.hdslb.com/bfs/face/819d7f6a79fe74d8e363145536ab0bafb791169f.jpg,商务合作走花火或私聊，iwanna粉丝群：155381310，怀旧粉丝7群：974622510 ,男,6,True,bilibili 知名游戏UP主,2,322990,499,291
184571276,无常tutu,https://i2.hdslb.com/bfs/face/00cba61dab5c6807daf90dd12a495fd6ce3f60cb.jpg,"粉丝群：970806082（直接搜）
希望讲好每个故事，希望讲自己喜欢的故事
商务联系：私信就行
",男,5,False,,2,4237,39,12
1629347259,红警HBK08,https://i0.hdslb.com/bfs/face/66ab5bd4e218aeb663e13b6871b46b2894800416.jpg,红色警戒原版全国全能王冠军，冰天小图 2v2双料冠军，全国精英赛冠军，冰天王亚军。,保密,6,True,bilibili 2022百大UP主、知名游戏UP主,1,2208093,24,3680
1799086622,神奇DE鸡蛋,https://i2.hdslb.com/bfs/face/d7756a5238ad03dbd34a9d593c2f340850ad91c2.jpg,"不要看我主页！！
我要搞一辈子5x同人！
5x一频yusuke，可以来找我",保密,5,False,,2,106,138,32
3494370359642886,蛋仔蓝胖,https://i0.hdslb.com/bfs/face/a2d49d3590ad0d9120b8a4af474d418517218d7c.jpg,"是剧本 是编剧 是演员
不接广告
直播时间❤️
周末早上：9:00～12:00
周内下午：17:00～20:00",保密,6,True,bilibili 知名游戏UP主,2,198972,25,344
43831821,百里浪丶,https://i0.hdslb.com/bfs/face/2e7a6df784f7f8cb9ac0f4f6dbfd5cc7beea1bb2.jpg,周二至周日每晚7点直播！催更群：828514578 商务VX：baililang527（请注明来意）,保密,6,True,bilibili 知名UP主,2,426344,188,518
1244438692,筱曦樱校,https://i1.hdslb.com/bfs/face/1b5ba82187c6e3b47d9aca3e5c6c79390becbd4f.jpg,"皆是轮回皆是迷?
星光不问赶路人，时光不负有心人
主更樱校徒步挑战和搞怪视频    啦啦啦啦",女,3,False,,0,8311,128,376
649063025,yuan2020频道,https://i2.hdslb.com/bfs/face/75a870aacdd601186bd1204d06cc402f8765d276.jpg,不一样的惊险刺激游戏，关注我。,保密,6,False,,0,81442,9,477
3546922050652228,阿龙院长,https://i1.hdslb.com/bfs/face/dfc78d39ca23fe7cc041d06a975142f44e64071b.jpg,【著名圈钱主播】他日卧龙终得雨，今朝放鹤且冲天。,女,4,False,,0,2332,183,25
472265737,拾月初初,https://i1.hdslb.com/bfs/face/48356d0169ddeb105f1fee5eece831c6afc68f7d.jpg,爆料请关注我,保密,6,False,,1,3256,414,3
3493279821727775,刘某人来了哟,https://i2.hdslb.com/bfs/face/c935eded6dac29739802c70cd2c2b268a588cdf6.jpg,"一个喜欢玩游戏的实况主，酷爱作死
今年目标2万粉",男,5,False,,0,2464,5,120
269357242,方愣CT,https://i1.hdslb.com/bfs/face/7d6e4916833fa077b6c770e3d7fcb5cf6997cbf7.jpg,商务合作联系VX：xiyubd01,保密,6,True,bilibili 知名游戏UP主,2,144460,386,219
187100549,周不为一,https://i2.hdslb.com/bfs/face/3285ac1550fb8e030a97fdb58883e75900f46968.jpg,你好，祝你今天开心,保密,6,False,,2,5201,883,28
407199335,芝士游戏站长,https://i2.hdslb.com/bfs/face/bfd513999dfe6918edd5025e4f697acdf0f42f98.jpg,秉持侠客精神贯彻到底「粉丝群：1060508933」,保密,6,False,,2,54241,143,104
218751342,一一清梦,https://i0.hdslb.com/bfs/face/7c7be60d47db458bda6218ad144f7cefb2c80437.jpg,商务合作wx:yyqm007（请注明来意）｜主机游戏Mod区up主,保密,6,True,bilibili 知名游戏UP主,2,550488,91,114
11135875,赛万味超人,https://i1.hdslb.com/bfs/face/d7d9fa25edf8239da76509cc4bd9cc02c18c74a2.jpg,"你终于刷到我咧，从此以后，
你的身边就多了一位周更游戏博主
直播/录播指路置顶动态，充电问答2周内回复，
感恩家人们支持～",保密,6,False,,1,371531,823,50
