owner_mid,owner_name,owner_face,owner_sign,owner_gender,owner_level,owner_verified,owner_verified_title,owner_vip_type,owner_follower_count,owner_following_count,owner_video_count
1764043516,东夷大人,https://i1.hdslb.com/bfs/face/56d4fe6893befb885659228e9c27254433dc2db9.jpg,要低调,保密,4,False,,0,2418,40,173
695608798,草莓慕斯7587,https://i1.hdslb.com/bfs/face/9f3208c94333e84aa32503dd5a7fa71790ea7a2c.jpg,,保密,4,False,,0,39940,3,32
1827555948,wasasheng,https://i0.hdslb.com/bfs/face/bcd587d0586228a77650da97c44825881820d741.jpg,"每周五更新网易云术力口周榜！
这是我第1次单人制作周榜 难免会有瑕疵疏漏 欢迎更正！",男,4,False,,1,10249,51,3
3546937649269456,07小达达,https://i1.hdslb.com/bfs/face/49fcce856cbae20610d093d933f6eb3b0bdc157e.jpg,感谢您的关注,男,3,False,,0,3244,1,100
230926815,阿星and阿奇,https://i0.hdslb.com/bfs/face/bdf3288dd751d6a4e567c8342b9e855ac8f47bcd.jpg,搞笑媒体本体，粉丝群：806649206，商务LWY54726,保密,6,True,搞笑视频UP主,1,3054516,126,268
476106031,co之泪伤,https://i1.hdslb.com/bfs/face/ab7999db51de1703f10ddcf02e48f9d40908ebbb.jpg,你干嘛～～,保密,6,False,,1,1476,3394,103
286283153,抽象界传奇乐子人,https://i2.hdslb.com/bfs/face/37186574da06b4876ad856f6d0b9780f82cd0637.jpg,"退役之后过上搬屎生活
攻击我的语言全部反弹喵～
举报我的都给我和我的家人挡灾喵～",保密,6,False,,1,13460,478,1025
1783382954,雷曦_Recy,https://i2.hdslb.com/bfs/face/2c126a858eafbdb53d58812a967aba90251a10e5.jpg,"凹凸六年老粉
原创动画画面<禁止模仿>
雷安极推+洁癖
雷安亲情向梦女，是当爸爸妈妈来看待的(●◡●)",女,4,False,,1,9351,156,11
629184249,旺旺小小粟抗癌版,https://i0.hdslb.com/bfs/face/9609764438c9d996a57b7c5af7abf37bf256706b.jpg,"吱吱fb: 一八九335八二810
00后放下学业独自陪妈妈抗癌  家里没有别的亲人了
妈妈结肠癌晚期伴严重转移 在北京租房治疗",女,6,False,,1,11796,133,32
1245119472,6-2333333,https://i0.hdslb.com/bfs/face/885bc98084d864d54320fd0ab6274753b60240f8.jpg,,保密,4,False,,0,31590,53,9
3546852181936438,够得毛宁,https://i1.hdslb.com/bfs/face/3b16c531c66d81508650d4d5706e7c1a2fc54bc9.jpg,"Good morning boys and girls~
记录美好生活
享受毛宁老师与学生们的拉扯日常
商业请联系：gumai333",女,2,False,,0,21937,4,14
298054634,马哥巨离谱,https://i2.hdslb.com/bfs/face/e36386dee63a713cb1cb47c4bbd3b60532bb9e70.jpg,自从关注这个up之后整个人都精神了！ ,保密,6,True,bilibili 知名UP主,2,1446134,565,327
348580640,盛夏度春风,https://i2.hdslb.com/bfs/face/525dceeca2a77339b8399aee95f3e33d642420cf.jpg,难道我真是白吃的天才？,保密,6,False,,0,115502,27,254
16015678,野生鱼白,https://i1.hdslb.com/bfs/face/6237c423a25e6f6e79d78c738911e39c2d26bac9.jpg,是你们的美少女鱼白哟～,保密,6,True,bilibili 知名UP主,2,1667824,243,130
5294454,逗比的雀巢,https://i0.hdslb.com/bfs/face/e56d8c14d3b74b4e32fbaf2ac4af119328c56c93.jpg,"没有ins 商务合作 加微信 NSHOUSE888 某博@逗比的雀大巢  
编导 剪辑 摄影 有意者联系v zyn_123456231",男,6,True,2025百大UP主、2024百大UP主、知名游戏UP主,2,10437271,275,157
586789337,我叫孙火旺,https://i2.hdslb.com/bfs/face/3da29011ddfc28dfbe0eb8038bde851b6fbac275.jpg,"论优秀，没输过
商务合作请联系本人VX：asqueer",男,6,True,bilibili 知名UP主,2,2489312,142,351
433004026,卡秃噜皮君,https://i1.hdslb.com/bfs/face/24eb7074918504815ffe1d3ac4fa0521a3a8e885.jpg,点点关注，感谢！！,保密,6,False,,1,312818,120,3136
573470734,小田实验室,https://i1.hdslb.com/bfs/face/a2887876288f032dfde0643d3630ef528f610473.jpg,❤️感谢哔哩哔哩平台，寻找广告合作。,保密,6,True,bilibili 知名搞笑UP主,1,123744,4,253
229849688,顺遂_shunsui,https://i2.hdslb.com/bfs/face/cc6177c50bf1631cf9bd85237ed656cf03536d8b.jpg,感谢关注 bro！,男,6,False,,0,3625,112,78
