owner_mid,owner_name,owner_face,owner_sign,owner_gender,owner_level,owner_verified,owner_verified_title,owner_vip_type,owner_follower_count,owner_following_count,owner_video_count
3546594741848906,团团的一家-团团记,https://i2.hdslb.com/bfs/face/f578dc23bbfbbfd845c7800b763f7ec872269e28.jpg,愿望:做一个安安静静地吃货,保密,6,False,,0,695381,5,527
3690986777610682,乔不撕i,https://i1.hdslb.com/bfs/face/c9c807a9ee6ee80c0f29ffe1e4e909f0a3819a39.jpg,"承蒙厚爱❤️感谢喜欢❤️
和妈妈吃点喝点，听妈妈讲点民间故事。
真假无从考证，各位全当故事听。
所有故事均为原创，搬运抄袭必究。",男,3,False,,0,24372,5,53
3493092233578582,小丁东京打工,https://i1.hdslb.com/bfs/face/9d52b6f57a1ff94294b98d9aba52eb896404eded.jpg,"本人就这一个号，别的号都是冒充
在外打工的东北人
为了生活，漂泊海外
记录日常打工生活，同时丰富自己的阅历",男,6,False,,0,230835,1,442
41305600,爱在小哲家,https://i1.hdslb.com/bfs/face/c2debffe36bb0e06b9a6161285b7d4c779c6ea70.jpg,"商务：YHSW5005。记录一个关于爱的故事
希望为你带来快乐！",男,6,True,爱在小哲家官方账号,2,164538,41,109
686483429,叨叨龙和花花,https://i2.hdslb.com/bfs/face/40bb6b67318ad4682c374c1c2cd268b7930f4464.jpg,"大富靠命，小富靠勤
夫妻俩开启餐饮创业
不求大富大贵，能够养家糊口就心满意足
让我们成为你身边的电子榨菜
每天17：30更新视频
关注哦
",女,6,False,,0,83897,5,1750
1620953378,七七遛gai日记,https://i2.hdslb.com/bfs/face/b6081ecac4ef55f8d423473d9c01c899d0d2eed3.jpg,全国到处飞,女,4,False,,0,17535,10,603
1995998928,学长很爱吃,https://i0.hdslb.com/bfs/face/79d91bf29d6e4606a5f926a0fbb68200626a00a4.jpg,"无美颜、无滤镜
跟着我的镜头看遍全国美食",保密,4,False,,0,8415,1,116
1603183747,一一吃饭了,https://i1.hdslb.com/bfs/face/1ea44c12c1faeb2b1f5a6343a031af89dec7e85f.jpg,感谢关注！,保密,4,False,,0,6080,3,739
393325182,笨厨二美,https://i0.hdslb.com/bfs/face/a7eefe2dbebe13c82950e061acda8f6ca251fc0d.jpg,做美食的同时带给大家快乐,保密,6,False,,1,78454,29,1355
412633068,李酥酥的酥,https://i0.hdslb.com/bfs/face/a4658301cce3d68cd9ac7c5577f1e5046b6b8877.jpg,"80后妈妈和10后小暖男的日常生活。
人生实苦，但请你足够相信，我们都会变得越来越好的。
感谢每一个你们。",保密,6,True,美食领域优质UP主,1,230702,95,1615
3546886891899360,双下巴花生米,https://i0.hdslb.com/bfs/face/d1f3802f80b3d87e8bc38001f7c4c5b982b4a565.jpg,,保密,0,False,,0,22,0,16
3546653680207941,美少女战士冰冰要逆袭,https://i0.hdslb.com/bfs/face/9c952ce7a4556e2c9f2b97440cf429ae30f49ac6.jpg,,保密,4,False,,0,8486,1,396
3632303139981986,爱钓鱼的吴亚,https://i2.hdslb.com/bfs/face/c8038965ac75a1e98dfcd04a8d56fdf8cfba718d.jpg,就是一专业钓鱼玩家，永不止步！,保密,2,False,,0,2644,3,38
217998413,努力的七柒77,https://i2.hdslb.com/bfs/face/3972abde31229aa11e543d35155ac26c24395f24.jpg,,保密,3,False,,0,43,2,1
422446069,MIYUとLimei,https://i1.hdslb.com/bfs/face/fd8dcaf1f7fa5757ff36ea626cdc2e2e811bc05d.jpg,"ASMR吃播搬运
喜欢记得点赞关注哦，你们的点赞是我的搬运的动力?
感谢为我充电的宝宝们?",保密,6,False,,0,61680,5,981
388318096,快乐阿托,https://i1.hdslb.com/bfs/face/be6aed4932c96f839f8066013b056ffb2e9eb21f.jpg,主做鬼畜剧场，仅在b站投稿,保密,6,True,bilibili 知名UP主,2,237811,282,128
3493120861801214,二维创想,https://i2.hdslb.com/bfs/face/71d8f15d9ab9d66cfbebcd7b6500968334109c86.jpg,鬼畜UP主，内容把你创飞！希望你喜欢我的视频！感谢一键三连！（别的平台叫运河音乐馆也是本人）视频均为原创,保密,5,False,,0,33477,51,255
609742934,量子气泡水丶,https://i2.hdslb.com/bfs/face/d2a5a07f45be01600d1f774505e20873901f0bb7.jpg,,保密,6,False,,0,3913,16,132
1617009657,oeidwwd,https://i0.hdslb.com/bfs/face/f3ef8caa869746e756e2ba7ccb914d4fc4cd6538.jpg,,保密,5,False,,1,36,12,6
1580760999,曦月妍妍酱,https://i0.hdslb.com/bfs/face/59cfe770905a5c1a8b84bbf9211a39ef37d8168e.jpg,立志成为抽象的鬼畜up~~~（ 点个关注叭好不好www 助力人家的女装嘤嘤嘤~~~,保密,5,False,,0,2927,159,20
