owner_mid,owner_name,owner_face,owner_sign,owner_gender,owner_level,owner_verified,owner_verified_title,owner_vip_type,owner_follower_count,owner_following_count,owner_video_count
1530477297,林一老司机b,https://i0.hdslb.com/bfs/face/c3f5cb38535733c49698e78d729f82a9d867f89f.jpg,,保密,4,False,,0,2950,7,860
1123381680,宇宙数码编辑部,https://i0.hdslb.com/bfs/face/f616a386fac08cf7c5995147744e5887d9b01f7b.jpg,喜欢倒腾各种数码产品的小工作室。商务合作vx1：13922161005   vx2：qf1624559608,保密,6,True,bilibili 知名科技UP主,2,641227,66,161
8127599,游岚不是尤兰,https://i2.hdslb.com/bfs/face/947998fe8c0a8607b1ed7b65b61d7db224aebd9a.jpg,"追求高性价比的图拉丁乐子人，策略模拟口嗨达人爱好者，GAL返古编故事带师，商务vx加:lan-198772
聊天吹水群:824106580",男,6,False,,1,24723,394,177
347441270,微机分WekiHome,https://i2.hdslb.com/bfs/face/7d8bcf782104fe1c26e99294ce365ce21fa02c80.jpg,体验因人而异，结构用料是实打实的！ 商务合作：bd@wekihome.com ,保密,6,True,bilibili 知名UP主,2,1223825,77,658
25876945,极客湾Geekerwan,http://i1.hdslb.com/bfs/face/d0f7a7ee34a4a45c8390eb3a07e4d7f2d70bae91.jpg,爱折腾、超硬核的科技数码频道！商务合作请联系：bd@geekerwan.com,男,6,True,2025百大UP主、2024年度商业影响力奖UP主、知名UP主,2,5188098,237,595
433887163,阿睿君的数码装备库,https://i1.hdslb.com/bfs/face/a8cf333a57a0c4370e68400f8395f44a1941fc68.jpg,小学开始接触数码，现在已到大乘期，即将突破天道桎梏,男,6,False,,1,12667,1204,39
1581713332,赛博茶室,https://i1.hdslb.com/bfs/face/8147e353841dd3b38984499aac29a3555177fd3b.jpg,合作V：WSQLOVEFREE（备注来意）,保密,6,False,,0,132921,14,86
9951369,某个粉毛屑狐狸,https://i0.hdslb.com/bfs/face/29a659d61d23ab88775e61f8ae3aa34be0326418.jpg,"某个不知名的狐狸，测评v""_Yae_Sakura_""（备注品牌），小黄鱼""某粉毛屑狐狸""。",保密,6,False,,2,50869,58,255
618520677,图拉熊,https://i0.hdslb.com/bfs/face/b67392bd9faf2abeb536b7f7d39ef7a6a3af89ca.jpg,"只售卖高品质的一线硬件，不推荐无法保证的电脑配件！
图拉熊QQ粉丝3群：430336695
",保密,5,False,,1,56367,28,283
281605299,草鸡实验室,https://i0.hdslb.com/bfs/face/e97f60e35a4f7bc373081a88b167a4383fa75e42.jpg,合作添加商务VX喔:K776321923(本人),男,6,True,bilibili 知名科技UP主,2,436496,263,848
238171819,陈忠祥,https://i1.hdslb.com/bfs/face/d48880eeea7db08ab3584e0c16a4db1e1f789439.jpg,"硕大的肌肉 激情的拍摄

商务：HZ888czx
摄影器材：CZX1988QC",男,6,True,bilibili 知名UP主,0,912432,86,707
1601433297,杰哥撩机,https://i0.hdslb.com/bfs/face/8669fa7c95d4d0e773f63326d3cff5cfacf12f12.jpg,"曾淘机博主转型数码博主，谢谢各位
✈️jay66688800
",男,5,False,,1,11377,196,410
2125580882,芋头的奇思妙想,https://i2.hdslb.com/bfs/face/fff79232e6731f3e5c547e03af32112eea7a3085.jpg,"一起深挖互联网大小事件
一起玩转软件、玩转数码
仅为喜欢而分享，错误烦请大家指出
商务合作请联系VX：shukea02",男,6,True,bilibili 知名科技UP主,1,139555,50,159
2997891,唠科,https://i0.hdslb.com/bfs/face/5ced91a6eab219384d0a721553a78ded6b6049f5.jpg,"✨被Vision Pro寄生的15年大龄果粉
✨《深入浅出Mac OS X》系列视频作者
✨AI效率工具创业中，佛系做点科技测评",男,5,False,,2,10894,114,46
25911961,龙大人不喷火,https://i1.hdslb.com/bfs/face/6f8de9082e9d1290d2e2e732444917974b4a9c03.jpg,全网同名；有个小群：892209720；合作+V：jayzm20111;Leepace0613(商务用),保密,6,True,bilibili 知名鬼畜UP主,2,702956,284,290
1749048990,天佑动漫,https://i0.hdslb.com/bfs/face/f7e2f2f73f7812beb05d074184a6cf32fad940f3.jpg,侵权联系删除，持续更新童年动画片，喜欢看就点个关注，谢谢,保密,5,False,,0,16566,232,23
1298579146,虎哥二次元教父,https://i1.hdslb.com/bfs/face/9532c3e9b716c364b0af24b645b0e1a5baed1798.jpg,"
漫展演出:dyks55555
虎哥祝福联系：hgrszF2598630   Sc2817079135
 ",男,6,True,bilibili 知名UP主,1,1427290,4975,562
1131534625,我叫小白李,https://i1.hdslb.com/bfs/face/95d59b93bc5d82236fb747f3a843c1bb44b0aa78.jpg,休息了,保密,6,False,,2,94935,439,312
