owner_mid,owner_name,owner_face,owner_sign,owner_gender,owner_level,owner_verified,owner_verified_title,owner_vip_type,owner_follower_count,owner_following_count,owner_video_count
1191329045,ZUTOMAYO_Channel,https://i2.hdslb.com/bfs/face/5f563f3d37a0fb6c2ad5ca094f63636c7a3823ee.jpg,全新专辑 「形藻土」3月25日已全平台上线！,女,6,True,日本音乐组合“ずっと真夜中でいいのに。”,1,581280,2,61
383524744,请叫我懒贵人,https://i1.hdslb.com/bfs/face/e430563d08c55d66495f5d42a42f8bde2c01cfa2.jpg,内耗达咩～,保密,5,False,,1,1782,52,114
1012177411,陌轩音乐,https://i1.hdslb.com/bfs/face/6801eb8ce024d285d951dfcd0b7bce03e2944613.jpg,需要动态图可以加企鹅群1042626174,保密,6,False,,0,21800,115,463
3690977801800374,纯正月球人,https://i0.hdslb.com/bfs/face/b524219bc7f1957e35406f8c32be2a08c16d5984.jpg,一个来自月球的神㊙️人士,男,3,False,,0,730,168,17
444328919,小公举电台,https://i2.hdslb.com/bfs/face/4c42e81c0b9ae80358d97efd1bc09b88dd07b157.jpg,"如果世界太危险 只有音乐最安全
＋企鹅群532987172 一起听歌聊天～",保密,6,False,,1,12323,12,288
1515564595,云子的留声机,https://i1.hdslb.com/bfs/face/0941d6f7f9f031def68e6208088db995236f1d2a.jpg,手工皮具制作 摄影 健身 音乐,男,3,False,,0,607,1,562
3632308798097658,桃气爆珠,https://i0.hdslb.com/bfs/face/4add3acfc930fcd07d06ea5e10a3a377314141c2.jpg,❤️每日分享好看的小说~ ❤️视频顶部4字就是书名~ ❤️视频末尾有说在哪找~ ❤️点关注不迷路~,保密,2,False,,0,538,7,152
3546750411344389,道格有声书,https://i1.hdslb.com/bfs/face/fec74f15c78bb9515bdddf54f0d1dd4cc2cd701d.jpg,,保密,4,False,,0,10780,6,36
85022276,可乐酱尛,https://i2.hdslb.com/bfs/face/e630c645ec524bc79719d46b458a5ec6785ad448.jpg,侵删 下架视频和无遮挡的动漫在置顶链接夸克/百度网/盘,女,6,False,,1,5297,140,474
15595421,可可爱吃小鱼干,https://i2.hdslb.com/bfs/face/43390d43ec5f06f6e082298d8c8830743af8576c.jpg,既不向前看也不向后看，当下才是我们的幸福所在。    ,保密,6,False,,1,29606,378,754
531618840,磕糖小能手y,https://i0.hdslb.com/bfs/face/c858f913f0283a971d7a5d6bdec0649ec4d77dfc.jpg,商务✌?yang977892804注来意,保密,5,False,,1,20333,58,967
1524638632,火狐-夜麟,https://i1.hdslb.com/bfs/face/ae682625e802532f5e18b759d424e0db175f614b.jpg,世间风云兮幻亦真，天地无穷兮大道行！,保密,5,False,,2,1189,131,542
38781374,惊悚电台,https://i2.hdslb.com/bfs/face/c255064f64c04d5f4acf8aacb4294a0c95a76c0d.jpg,专注惊悚有声小说“夜色降临，故事开始，你敢听完吗？”,女,6,False,,1,3961,3739,71
3546577868163535,奶茶听书,https://i1.hdslb.com/bfs/face/624f76b11bedfa3eab895ec2b843fc345eab5505.jpg,,保密,6,False,,0,37565,5,138
446578687,守护の力,https://i1.hdslb.com/bfs/face/13f9b25498c78d8a95ffa49c2d532bfd1c555a62.jpg,,保密,6,False,,2,25904,32,60
3546936846059540,么么huahua,https://i2.hdslb.com/bfs/face/0123931eeee52f03075cb88da308969a455cdc00.jpg,,保密,5,False,,0,18551,4,372
487947858,时雨Ni,https://i0.hdslb.com/bfs/face/291fbf77c37e6f07233ec7066a20afb26c150ef6.jpg,,女,4,False,,1,1981,28,10
267049387,光影的鹅卵石,https://i1.hdslb.com/bfs/face/e4efd699ed229046b0f6a6e69de1ec5949b8c4ab.jpg,数据爱好者，每天都要开心呀！,保密,5,False,,1,72,128,8
360740925,梦屋环游记,https://i0.hdslb.com/bfs/face/fc4d351e3171a727693e2a2d78a03b0935d00d55.jpg,新来的动画故事爱好者，希望为大家带来不一样的故事,保密,4,False,,2,6257,4,253
3546617862949729,天空听书,https://i1.hdslb.com/bfs/face/3ec4be245a1d59c892a10fddedcf7962209e69a6.jpg,,保密,6,False,,0,114363,67,159
1707168152,呆呆说万物,https://i2.hdslb.com/bfs/face/4b4c83f8269222927abbc69aef95c215a02badea.jpg,"认真科普，偶尔抽象
科普通俗化≠不严谨 
感谢关注 理性探讨",保密,6,False,,0,43237,48,193
3546563209071463,蘑菇超爱,https://i1.hdslb.com/bfs/face/2b3ab063e797719c3a0da2cca822cd43247965b7.jpg,,保密,4,False,,0,5001,230,718
3546727588039386,爱嗑瓜子的宴之吖,https://i0.hdslb.com/bfs/face/06aed1dc1c63c80572a61c363ea76a8557240619.jpg,小耳朵日常→喜欢做连载，记得回来听呀！喵剧不更，别问为什么，问就是会进小黑屋！,保密,6,False,,0,44655,29,189
3494376653195916,道格有声宝藏,https://i0.hdslb.com/bfs/face/3620bbb6d3b20bacbf7fbb9af46cf98dd4445c7a.jpg,...,保密,6,False,,0,237116,12,139
269732018,拂水房-房东,https://i2.hdslb.com/bfs/face/3d7575e063b19541bb2f45e5ded403532ccbb4e0.jpg,,保密,6,True,bilibili 知名动漫UP主,2,218072,126,447
282646866,琉璃子爽文屋,https://i0.hdslb.com/bfs/face/ace63d343ddea49d1b6e9d8261e0a0fc89358557.jpg,只想读书给你听，每篇量大管饱，尽量都选完结文，喜欢听书的宝宝点个关注吧～,保密,6,False,,2,24825,17,362
42932913,次元啵啵鱼,https://i0.hdslb.com/bfs/face/e808f791fe9bfe8fe66848b39eb4bfdf6402f6cc.jpg,私信看见回,女,5,False,,1,2487,278,121
10948471,suelence,https://i1.hdslb.com/bfs/face/4fcf784a8f4abd77f9cc0661ed3f52855d60eab6.jpg,"记下一生的读书记录
",女,6,True,bilibili 知名UP主,2,216377,180,67
164733755,Sisii悦,https://i2.hdslb.com/bfs/face/1a79d39e02650b7936f5674d9051708d02d2a492.jpg,"谢谢你的关注～
老kpop人｜为爱发电
不加人",女,5,False,,1,8410,33,14
55918473,agent张,https://i0.hdslb.com/bfs/face/0cd2f06f6e29fbb95ea103841aaa60f2d5f0883e.jpg,,保密,5,False,,0,41,1,22
51795639,街舞看板,https://i0.hdslb.com/bfs/face/050adbf9f9a62cbbb48caaa1b5358d7e2b634651.jpg,聚焦Breaking 点点关注 更懂街舞,保密,6,False,,1,1244,35,90
3546974999546769,wang唐唐唐,https://i0.hdslb.com/bfs/face/ca0276503c60212126739a1982ce6faac417ec35.jpg,,保密,3,False,,0,29398,4,49
11432261,BB21の老迷妹,https://i2.hdslb.com/bfs/face/de70dd1172df6517624b2df98427978cb539b7fd.jpg,视频自用，自娱自乐,保密,6,False,,1,174,253,56
3706937860425922,不可能是荔枝,https://i1.hdslb.com/bfs/face/1242ebb263ce09794d557f1ee59dd563f52325d2.jpg,宅舞相关的各种<3！宅舞教程 / vlog / 编舞挑战 / 竖屏challenge！！完整舞蹈视频 @有可能是荔枝,保密,2,False,,0,187,8,12
1244048664,AKA_Amozd企鹅,https://i0.hdslb.com/bfs/face/9b9ebabfca1edefe520b30091762681365561296.jpg,"17岁，舞龄7年，师传figo
空间舞匠C-Matrix唯一未成年队员
骼变BoneDeform Crew核心成员
前途无量，别骄傲，别自卑",男,5,False,,2,10584,403,197
1539819600,元宝好快乐,https://i0.hdslb.com/bfs/face/9606c553035f35de97f70e0969a13b87eb55d40a.jpg,,保密,2,False,,0,2150,1351,142
1393368077,奶味八八酱_yu,https://i2.hdslb.com/bfs/face/78ef644335ce857ccb3be01851f92345d7bf5765.jpg,,男,4,False,,1,173,21,22
1254208981,王昀臻,https://i1.hdslb.com/bfs/face/47447ad1b9d1113a7f0ca89b62ba37205211111a.jpg,"爱跳舞的高马尾小男孩
谢谢大家的关注～",男,6,True,臻臻官方账号,0,624730,7,304
318012415,吴所谓哈哈哈哈哈,https://i1.hdslb.com/bfs/face/f236bf6679f5fe2ba374689f63c00c0f760ac850.jpg,燃脂操｜高效燃脂｜广州线下活动/合作：vx：Wkqqin99,男,3,False,,0,1230,2,34
35835870,Wing雯清,https://i0.hdslb.com/bfs/face/ae4b5a78345d38ce2aeddda635f722c349552548.jpg,"思动文化，深圳Storm创始人，艺人编导，舞编，导师，百老汇/学院派爵士推广人
舞蹈是心的眼睛，看清生活颜色",保密,5,False,,0,54141,17,36
1077798136,goddance神仙街舞,https://i1.hdslb.com/bfs/face/f8e657b27f82f6b5e550d099371152b57805858d.jpg,"外号“神仙""舞龄8年&英语八级。分享: 自译制的街舞教学干货   有事请:162158816@qq.com",保密,5,False,,0,61842,49,195
254692163,动力火柴999,https://i2.hdslb.com/bfs/face/596949861b183fafa6acb90991cf1e07217dc05f.jpg,一名舞蹈爱好者 擅长DIY自学 kpop 爵士 流行MV Dance,保密,6,False,,2,3172,1633,1155
274676347,小鹿同学deer,http://i1.hdslb.com/bfs/face/99dd58389124c57aefec6c9494037ad4c715f006.jpg,寻求冒险之人才能收获奇遇,女,5,False,,1,308,827,580
386120474,Barbin-ili芭比,https://i2.hdslb.com/bfs/face/c1bb2ca8bbbf4042dcdf85ea9780d6222b212308.jpg,"2023新春喜剧之夜
《点赞达人秀》半决赛选手
《了不起舞社》决赛选手
《全员加速中》机器人小姐姐
《梅根》2动捕演员
《笑有新生》选手",女,6,True,舞蹈UP主,2,803034,51,554
2896233,文武双圆,https://i0.hdslb.com/bfs/face/051dcde593e23b0f84da129395164a28ad4c6427.jpg,泡门丨ALL HIPHOP丨老学校丨爱看乐子丨INTJ丨非常主观丨爱憎分明丨不爱端水丨LIVE鉴赏丨KeepReal丨有实力的人值得被看见,保密,6,False,,1,31794,891,5347
3493126048057433,月转36,https://i2.hdslb.com/bfs/face/21d72a38fb73598a7adee34729c35f64fcb1179d.jpg,"2023的惊蛰天
不会离开",保密,3,False,,0,549,68,7
381371325,Ryan阿朱-街舞知识分享,https://i0.hdslb.com/bfs/face/681ca0653c6542477b78c5d4ec380f71568f35aa.jpg,"编舞师/街舞老师/倡导可持续发展跳舞
专注零基础教学7年
线上线下教学/合作/领取资料➕Ryan-azhu",保密,5,False,,1,19043,76,102
40434844,椰子yurio,https://i1.hdslb.com/bfs/face/cbf68d23c826edead66b83c640e3d7e9611ee7c1.jpg,"随便发发，不定时，内容很杂，不用关注啦
主要是为了满足自己的分享欲",保密,6,False,,1,382,92,161
282237799,贴吧小土豆,https://i1.hdslb.com/bfs/face/7d822d9a3522dd51fa8786711dc2011046556c02.jpg,贴吧游戏区搬运每天更新，点点关注点点关注点点关注,保密,3,False,,0,325,5,103
1911989056,一只米花omo,https://i1.hdslb.com/bfs/face/c700115396ea4a86578217e03320fd7847c538b6.jpg,"*一只随便跳跳的小狗舞见）社畜忙忙碌碌

睡醒了可以来看看小狗群：1050474546",保密,6,False,,2,9878,449,178
