bvid,board_rid,board_name,board_rank,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs,source_csv_path,source_group,_source_priority
BV1iiQ4BPEvq,,,,author_expand,owner:1390829728,2026-04-13T10:26:05.306424+00:00,2026-04-13T10:26:05.306424+00:00,1390829728,205,2026-04-13T08:25:35+00:00,36,40.0,owner:1390829728,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV11EQ4B1EDS,1013.0,汽车,95.0,rankboard,rankboard:rid=1013:rank=95,2026-04-14T11:46:04.978775+00:00,,3546740261128684,240,2026-04-13T08:22:54+00:00,1920,52227.0,"rankboard:rid=1013:rank=95,https://www.bilibili.com/v/popular/rank/car",full_site_floorings/rankboard-20260414_194539.csv,full_site_floorings,1000
BV11EQ4B1EAd,,,,author_expand,owner:1390829728,2026-04-13T10:26:05.306424+00:00,2026-04-13T10:26:05.306424+00:00,1390829728,205,2026-04-13T08:22:40+00:00,45,28.0,owner:1390829728,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV11EQ4B1EaU,,,,author_expand,owner:547060198,2026-04-13T11:06:10.882905+00:00,2026-04-13T11:06:10.882905+00:00,547060198,230,2026-04-13T08:21:49+00:00,22,928.0,owner:547060198,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV12EQ4B1EPM,,,,hot,hot:pn=14:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,198984982,65,2026-04-13T08:21:46+00:00,266,30882.0,hot:pn=14:ps=20,full_site_floorings/daily_hot-20260413_205616.csv,full_site_floorings,1003
BV11EQ4B2E1z,,,,author_expand,owner:547060198,2026-04-13T11:06:10.882905+00:00,2026-04-13T11:06:10.882905+00:00,547060198,230,2026-04-13T08:21:27+00:00,20,992.0,owner:547060198,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV11EQ4B1EaV,,,,author_expand,owner:547060198,2026-04-13T11:06:10.882905+00:00,2026-04-13T11:06:10.882905+00:00,547060198,230,2026-04-13T08:21:14+00:00,7,5.0,owner:547060198,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV11EQ4B1ED7,,,,author_expand,owner:547060198,2026-04-13T11:06:10.882905+00:00,2026-04-13T11:06:10.882905+00:00,547060198,230,2026-04-13T08:20:29+00:00,16,2.0,owner:547060198,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV1mLQ4BmEHn,,,,hot,hot:pn=18:ps=20,2026-04-14T11:29:08.351089+00:00,2026-04-14T11:29:08.351089+00:00,509277263,17,2026-04-13T08:14:39+00:00,71,141645.0,hot:pn=18:ps=20,full_site_floorings/daily_hot-20260414_192908.csv,full_site_floorings,1001
BV1mLQ4BmEEM,,,,author_expand,owner:547060198,2026-04-13T11:06:10.882905+00:00,2026-04-13T11:06:10.882905+00:00,547060198,230,2026-04-13T08:13:03+00:00,12,1427.0,owner:547060198,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV12LQ4BmEyz,,,,author_expand,owner:547060198,2026-04-13T11:06:10.882905+00:00,2026-04-13T11:06:10.882905+00:00,547060198,230,2026-04-13T08:12:53+00:00,21,0.0,owner:547060198,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV1mLQ4BmEhv,,,,author_expand,owner:547060198,2026-04-13T11:06:10.882905+00:00,2026-04-13T11:06:10.882905+00:00,547060198,230,2026-04-13T08:12:22+00:00,15,1.0,owner:547060198,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV127Q4B7ESK,,,,author_expand,owner:547060198,2026-04-13T11:06:10.882905+00:00,2026-04-13T11:06:10.882905+00:00,547060198,230,2026-04-13T08:11:40+00:00,12,1.0,owner:547060198,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV1mLQ4BmEhR,,,,author_expand,owner:547060198,2026-04-13T11:06:10.882905+00:00,2026-04-13T11:06:10.882905+00:00,547060198,230,2026-04-13T08:11:14+00:00,57,5.0,owner:547060198,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV127Q4BjEVA,,,,author_expand,owner:547060198,2026-04-13T11:06:10.882905+00:00,2026-04-13T11:06:10.882905+00:00,547060198,230,2026-04-13T08:11:04+00:00,20,1.0,owner:547060198,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV1T7Q4B7EsE,,,,author_expand,owner:547060198,2026-04-13T11:06:10.882905+00:00,2026-04-13T11:06:10.882905+00:00,547060198,230,2026-04-13T08:10:37+00:00,15,0.0,owner:547060198,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV127Q4BjEpe,,,,author_expand,owner:547060198,2026-04-13T11:06:10.882905+00:00,2026-04-13T11:06:10.882905+00:00,547060198,230,2026-04-13T08:10:36+00:00,41,0.0,owner:547060198,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV127Q4BjEh8,,,,author_expand,owner:547060198,2026-04-13T11:06:10.882905+00:00,2026-04-13T11:06:10.882905+00:00,547060198,230,2026-04-13T08:10:33+00:00,11,1.0,owner:547060198,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV127Q4BjE2u,,,,author_expand,owner:547060198,2026-04-13T11:06:10.882905+00:00,2026-04-13T11:06:10.882905+00:00,547060198,230,2026-04-13T08:09:57+00:00,64,0.0,owner:547060198,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV1rsQ4BrEf7,,,,author_expand,owner:1390829728,2026-04-13T10:26:05.306424+00:00,2026-04-13T10:26:05.306424+00:00,1390829728,205,2026-04-13T08:08:24+00:00,476,38.0,owner:1390829728,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV1wsQ4BkEWj,1007.0,鬼畜,61.0,rankboard,rankboard:rid=1007:rank=61,2026-04-14T11:45:44.866924+00:00,,696971118,130,2026-04-13T08:05:17+00:00,99,55679.0,"rankboard:rid=1007:rank=61,https://www.bilibili.com/v/popular/rank/kichiku",full_site_floorings/rankboard-20260414_194539.csv,full_site_floorings,1000
BV1GHQxBREHN,,,,author_expand,owner:652239032,2026-04-13T09:43:26.358960+00:00,2026-04-13T09:43:26.358960+00:00,652239032,17,2026-04-13T08:05:00+00:00,60,3242.0,owner:652239032,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV1w4Q4B3EWb,,,,author_expand,owner:4351252,2026-04-13T10:33:36.282218+00:00,2026-04-13T10:33:36.282218+00:00,4351252,205,2026-04-13T08:03:23+00:00,36,20.0,owner:4351252,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV1wsQ4BkEg8,,,,author_expand,owner:1390829728,2026-04-13T10:26:05.306424+00:00,2026-04-13T10:26:05.306424+00:00,1390829728,205,2026-04-13T08:03:15+00:00,37,68.0,owner:1390829728,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV1ksQ4BrERA,,,,author_expand,owner:547060198,2026-04-13T11:06:10.882905+00:00,2026-04-13T11:06:10.882905+00:00,547060198,230,2026-04-13T08:02:44+00:00,30,0.0,owner:547060198,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV1k4Q4BgE7V,,,,author_expand,owner:547060198,2026-04-13T11:06:10.882905+00:00,2026-04-13T11:06:10.882905+00:00,547060198,230,2026-04-13T08:02:34+00:00,15,2.0,owner:547060198,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV1CHQ4BCEg8,,,,author_expand,owner:387439634,2026-04-13T10:39:26.245599+00:00,2026-04-13T10:39:26.245599+00:00,387439634,207,2026-04-13T08:02:15+00:00,1233,524.0,owner:387439634,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV1p4Q4B3Eje,,,,author_expand,owner:547060198,2026-04-13T11:06:10.882905+00:00,2026-04-13T11:06:10.882905+00:00,547060198,230,2026-04-13T08:01:13+00:00,18,1.0,owner:547060198,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV1k4Q4BgELF,,,,author_expand,owner:547060198,2026-04-13T11:06:10.882905+00:00,2026-04-13T11:06:10.882905+00:00,547060198,230,2026-04-13T08:00:34+00:00,38,4.0,owner:547060198,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV1CHQ4BCEsm,1024.0,动物,74.0,rankboard,rankboard:rid=1024:rank=74,2026-04-14T11:46:11.828864+00:00,,421912906,222,2026-04-13T08:00:24+00:00,188,123942.0,"rankboard:rid=1024:rank=74,https://www.bilibili.com/v/popular/rank/animal",full_site_floorings/rankboard-20260414_194539.csv,full_site_floorings,1000
BV1ERQzB6EJX,,,,author_expand,owner:15773384,2026-04-13T09:01:47.115769+00:00,2026-04-13T09:01:47.115769+00:00,15773384,147,2026-04-13T08:00:02+00:00,7557,3701.0,owner:15773384,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV1oWQuBEE5H,,,,author_expand,owner:3546727422364508,2026-04-13T10:22:45.127507+00:00,2026-04-13T10:22:45.127507+00:00,3546727422364508,237,2026-04-13T08:00:00+00:00,180,608.0,owner:3546727422364508,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV1H7DxBeEPn,,,,author_expand,owner:474980480,2026-04-13T10:53:01.236550+00:00,2026-04-13T10:53:01.236550+00:00,474980480,242,2026-04-13T08:00:00+00:00,70,13.0,owner:474980480,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV157QxBtEeN,1020.0,美食,59.0,rankboard,rankboard:rid=1020:rank=59,2026-04-14T11:46:02.632450+00:00,,21118533,212,2026-04-13T08:00:00+00:00,273,272326.0,"rankboard:rid=1020:rank=59,https://www.bilibili.com/v/popular/rank/food",full_site_floorings/rankboard-20260414_194539.csv,full_site_floorings,1000
BV1rsDXBCEHN,,,,hot,hot:pn=12:ps=20,2026-04-14T11:29:08.351089+00:00,2026-04-14T11:29:08.351089+00:00,904827,253,2026-04-13T08:00:00+00:00,480,175950.0,hot:pn=12:ps=20,full_site_floorings/daily_hot-20260414_192908.csv,full_site_floorings,1001
BV1pAQtB1ECc,,,,hot,hot:pn=19:ps=20,2026-04-13T12:56:16.648531+00:00,2026-04-13T12:56:16.648531+00:00,180986320,47,2026-04-13T08:00:00+00:00,327,56626.0,hot:pn=19:ps=20,full_site_floorings/daily_hot-20260413_205616.csv,full_site_floorings,1003
BV1k4Q4BgEGu,,,,author_expand,owner:547060198,2026-04-13T11:06:10.882905+00:00,2026-04-13T11:06:10.882905+00:00,547060198,173,2026-04-13T07:58:55+00:00,20,1.0,owner:547060198,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
