bvid,board_rid,board_name,board_rank,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs,source_csv_path,source_group,_source_priority
BV1YMDeBkE6C,,,,author_expand,owner:522653994,2026-04-08T09:18:17.042027+00:00,2026-04-08T09:18:17.042027+00:00,522653994,205,2026-04-07T12:16:14+00:00,11,2015.0,owner:522653994,uid_expansions/uid_expansion_20260325_20260408_163231/videolist_part_1.csv,uid_expansions,0
BV19MDeBkEpH,,,,hot,hot:pn=9:ps=20,2026-04-08T13:12:26.158810+00:00,2026-04-08T13:12:26.158810+00:00,5590480,95,2026-04-07T12:16:00+00:00,247,218995.0,hot:pn=9:ps=20,full_site_floorings/daily_hot-20260408_211226.csv,full_site_floorings,1000
BV1aMDeBkE2t,1018.0,体育运动,63.0,rankboard,rankboard:rid=1018:rank=63,2026-04-08T13:22:29.594619+00:00,,697603904,255,2026-04-07T12:15:54+00:00,12,82317.0,"rankboard:rid=1018:rank=63,https://www.bilibili.com/v/popular/rank/sports",full_site_floorings/rankboard-20260408_212152.csv,full_site_floorings,1001
BV1aMDeBkEqF,,,,hot,hot:pn=3:ps=20,2026-04-08T13:12:26.158810+00:00,2026-04-08T13:12:26.158810+00:00,1146388214,138,2026-04-07T12:14:45+00:00,49,1137162.0,hot:pn=3:ps=20,full_site_floorings/daily_hot-20260408_211226.csv,full_site_floorings,1000
BV1hgDeB3Eae,,,,hot,hot:pn=18:ps=20,2026-04-08T13:12:26.158810+00:00,2026-04-08T13:12:26.158810+00:00,1666628639,21,2026-04-07T12:13:50+00:00,48,453253.0,hot:pn=18:ps=20,full_site_floorings/daily_hot-20260408_211226.csv,full_site_floorings,1000
BV147DeBiEo5,1024.0,动物,72.0,rankboard,rankboard:rid=1024:rank=72,2026-04-08T13:22:35.043781+00:00,,3546696015416009,218,2026-04-07T12:11:38+00:00,26,218396.0,"rankboard:rid=1024:rank=72,https://www.bilibili.com/v/popular/rank/animal",full_site_floorings/rankboard-20260408_212152.csv,full_site_floorings,1001
BV1t7DeBiEwP,1013.0,汽车,96.0,rankboard,rankboard:rid=1013:rank=96,2026-04-08T13:22:22.847891+00:00,,15810618,247,2026-04-07T12:10:29+00:00,543,51268.0,"rankboard:rid=1013:rank=96,https://www.bilibili.com/v/popular/rank/car",full_site_floorings/rankboard-20260408_212152.csv,full_site_floorings,1001
BV1DDDaBKE5D,,,,author_expand,owner:652239032,2026-04-08T09:11:53.937570+00:00,2026-04-08T09:11:53.937570+00:00,652239032,85,2026-04-07T12:05:00+00:00,697,25320.0,owner:652239032,uid_expansions/uid_expansion_20260325_20260408_163231/videolist_part_1.csv,uid_expansions,0
BV14JDeBNEDf,,,,author_expand,owner:1390829728,2026-04-08T09:47:06.208101+00:00,2026-04-08T09:47:06.208101+00:00,1390829728,205,2026-04-07T12:03:57+00:00,29,3428.0,owner:1390829728,uid_expansions/uid_expansion_20260325_20260408_163231/videolist_part_1.csv,uid_expansions,0
BV14JDeBNEzc,,,,author_expand,owner:363934305,2026-04-08T10:12:04.106895+00:00,2026-04-08T10:12:04.106895+00:00,363934305,171,2026-04-07T12:02:26+00:00,124,4628.0,owner:363934305,uid_expansions/uid_expansion_20260325_20260408_163231/videolist_part_1.csv,uid_expansions,0
