bvid,board_rid,board_name,board_rank,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs,source_csv_path,source_group,_source_priority
BV14GQwBCEEL,,,,hot,hot:pn=11:ps=20,2026-04-11T11:55:15.557649+00:00,2026-04-11T11:55:15.557649+00:00,35814994,21,2026-04-10T10:55:14+00:00,435,223959.0,hot:pn=11:ps=20,full_site_floorings/daily_hot-20260411_195515.csv,full_site_floorings,1009
BV1xGQwBCEdr,,,,author_expand,owner:3546756103015295,2026-04-10T14:24:38.570929+00:00,2026-04-10T14:24:38.570929+00:00,3546756103015295,19,2026-04-10T10:53:58+00:00,329,8.0,owner:3546756103015295,uid_expansions/uid_expansion_20260325_20260410_202130/videolist_part_1.csv,uid_expansions,0
BV1xGQwBCEPw,1008.0,游戏,98.0,rankboard,rankboard:rid=1008:rank=98,2026-04-12T13:07:49.876363+00:00,,472287931,17,2026-04-10T10:52:49+00:00,185,621325.0,"rankboard:rid=1008:rank=98,https://www.bilibili.com/v/popular/rank/game",full_site_floorings/rankboard-20260412_210745.csv,full_site_floorings,1006
BV14MQwBjE4J,,,,author_expand,owner:3691009749813915,2026-04-10T13:56:43.040661+00:00,2026-04-10T13:56:43.040661+00:00,3691009749813915,27,2026-04-10T10:52:45+00:00,1921,62.0,owner:3691009749813915,uid_expansions/uid_expansion_20260325_20260410_202130/videolist_part_1.csv,uid_expansions,0
BV1xGQwBCEn8,1005.0,动画,48.0,rankboard,rankboard:rid=1005:rank=48,2026-04-14T11:45:40.998562+00:00,,15268709,243,2026-04-10T10:52:36+00:00,640,619594.0,"rankboard:rid=1005:rank=48,https://www.bilibili.com/v/popular/rank/douga",full_site_floorings/rankboard-20260414_194539.csv,full_site_floorings,1002
BV1tMQwBjEZP,1012.0,科技数码,93.0,rankboard,rankboard:rid=1012:rank=93,2026-04-15T13:08:58.001373+00:00,,2109349856,95,2026-04-10T10:52:30+00:00,670,224959.0,"rankboard:rid=1012:rank=93,https://www.bilibili.com/v/popular/rank/tech",full_site_floorings/rankboard-20260415_210836.csv,full_site_floorings,1000
BV1MMQwB7EGq,,,,author_expand,owner:321422126,2026-04-10T12:33:54.506927+00:00,2026-04-10T12:33:54.506927+00:00,321422126,138,2026-04-10T10:52:21+00:00,525,12590.0,owner:321422126,uid_expansions/uid_expansion_20260325_20260410_202130/videolist_part_1.csv,uid_expansions,0
BV1bMQwBjE3A,1013.0,汽车,99.0,rankboard,rankboard:rid=1013:rank=99,2026-04-11T12:05:47.645290+00:00,,296086460,245,2026-04-10T10:51:46+00:00,1125,46455.0,"rankboard:rid=1013:rank=99,https://www.bilibili.com/v/popular/rank/car",full_site_floorings/rankboard-20260411_200521.csv,full_site_floorings,1008
BV1uMQwB7Eec,,,,author_expand,owner:3546756103015295,2026-04-10T14:24:38.570929+00:00,2026-04-10T14:24:38.570929+00:00,3546756103015295,19,2026-04-10T10:51:22+00:00,1025,8.0,owner:3546756103015295,uid_expansions/uid_expansion_20260325_20260410_202130/videolist_part_1.csv,uid_expansions,0
BV1tMQwBjE8F,1018.0,体育运动,35.0,rankboard,rankboard:rid=1018:rank=35,2026-04-13T13:01:06.797893+00:00,,702528736,21,2026-04-10T10:50:49+00:00,206,177895.0,"rankboard:rid=1018:rank=35,https://www.bilibili.com/v/popular/rank/sports",full_site_floorings/rankboard-20260413_210036.csv,full_site_floorings,1004
