bvid,board_rid,board_name,board_rank,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs,source_csv_path,source_group,_source_priority
BV1dcDeB7EoM,,,,hot,hot:pn=4:ps=20,2026-04-08T13:12:26.158810+00:00,2026-04-08T13:12:26.158810+00:00,11772224,47,2026-04-07T04:58:39+00:00,16,385735.0,hot:pn=4:ps=20,full_site_floorings/daily_hot-20260408_211226.csv,full_site_floorings,1001
BV1qdDYBDEiN,,,,author_expand,owner:698396117,2026-04-07T10:42:43.828032+00:00,2026-04-07T10:42:43.828032+00:00,698396117,176,2026-04-07T04:52:11+00:00,75,3185.0,owner:698396117,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV1oZDYBJEnB,1012.0,科技数码,12.0,rankboard,rankboard:rid=1012:rank=12,2026-04-08T13:22:17.740647+00:00,,391774002,21,2026-04-07T04:49:15+00:00,63,454341.0,"rankboard:rid=1012:rank=12,https://www.bilibili.com/v/popular/rank/tech",full_site_floorings/rankboard-20260408_212152.csv,full_site_floorings,1002
BV1vNDeByEEZ,1013.0,汽车,31.0,rankboard,rankboard:rid=1013:rank=31,2026-04-08T13:22:22.847891+00:00,,49576477,176,2026-04-07T04:45:57+00:00,384,116399.0,"rankboard:rid=1013:rank=31,https://www.bilibili.com/v/popular/rank/car",full_site_floorings/rankboard-20260408_212152.csv,full_site_floorings,1002
BV1RNDeByEqt,1002.0,娱乐,38.0,rankboard,rankboard:rid=1002:rank=38,2026-04-08T13:22:12.752011+00:00,,474669978,241,2026-04-07T04:45:14+00:00,416,64570.0,"rankboard:rid=1002:rank=38,https://www.bilibili.com/v/popular/rank/ent",full_site_floorings/rankboard-20260408_212152.csv,full_site_floorings,1002
BV1vNDeByEwP,1004.0,舞蹈,79.0,rankboard,rankboard:rid=1004:rank=79,2026-04-08T13:22:05.730069+00:00,,1576086264,21,2026-04-07T04:44:20+00:00,14,37802.0,"rankboard:rid=1004:rank=79,https://www.bilibili.com/v/popular/rank/dance",full_site_floorings/rankboard-20260408_212152.csv,full_site_floorings,1002
BV1YNDeByEXY,,,,author_expand,owner:1390829728,2026-04-07T10:48:23.493508+00:00,2026-04-07T10:48:23.493508+00:00,1390829728,205,2026-04-07T04:43:18+00:00,46,99.0,owner:1390829728,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV1YTDeBVEva,1014.0,时尚美妆,77.0,rankboard,rankboard:rid=1014:rank=77,2026-04-09T13:14:55.269049+00:00,,5128039,255,2026-04-07T04:42:25+00:00,19,44536.0,"rankboard:rid=1014:rank=77,https://www.bilibili.com/v/popular/rank/fashion",full_site_floorings/rankboard-20260409_211427.csv,full_site_floorings,1004
BV1cXDYB9EkF,,,,author_expand,owner:106086780,2026-04-07T10:39:13.014721+00:00,2026-04-07T10:39:13.014721+00:00,106086780,207,2026-04-07T04:40:00+00:00,21,4702.0,owner:106086780,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV1eTDeBVE72,1014.0,时尚美妆,10.0,rankboard,rankboard:rid=1014:rank=10,2026-04-08T13:22:25.650003+00:00,,418996,252,2026-04-07T04:39:42+00:00,16,234803.0,"rankboard:rid=1014:rank=10,https://www.bilibili.com/v/popular/rank/fashion",full_site_floorings/rankboard-20260408_212152.csv,full_site_floorings,1002
