bvid,board_rid,board_name,board_rank,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs,source_csv_path,source_group,_source_priority
BV1KBSfBKE9o,,,,author_expand,owner:3546756103015295,2026-04-07T11:29:15.162139+00:00,2026-04-07T11:29:15.162139+00:00,3546756103015295,19,2026-04-06T11:12:00+00:00,388,32.0,owner:3546756103015295,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV14JDFBTEwW,,,,author_expand,owner:3546936846059540,2026-04-07T11:04:38.591780+00:00,2026-04-07T11:04:38.591780+00:00,3546936846059540,195,2026-04-06T11:11:51+00:00,44878,1943.0,owner:3546936846059540,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV12BSfBNE7g,1001.0,影视,91.0,rankboard,rankboard:rid=1001:rank=91,2026-04-09T13:14:41.725906+00:00,,666352444,21,2026-04-06T11:11:09+00:00,13,177544.0,"rankboard:rid=1001:rank=91,https://www.bilibili.com/v/popular/rank/cinephile",full_site_floorings/rankboard-20260409_211427.csv,full_site_floorings,1004
BV1KBSfBKEWo,1005.0,动画,55.0,rankboard,rankboard:rid=1005:rank=55,2026-04-09T13:14:30.064291+00:00,,59989113,47,2026-04-06T11:10:04+00:00,58,387023.0,"rankboard:rid=1005:rank=55,https://www.bilibili.com/v/popular/rank/douga",full_site_floorings/rankboard-20260409_211427.csv,full_site_floorings,1004
BV1w1SfBhEk5,,,,author_expand,owner:13148307,2026-04-07T10:32:36.049211+00:00,2026-04-07T10:32:36.049211+00:00,13148307,136,2026-04-06T11:08:12+00:00,63,9923.0,owner:13148307,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV1k1SfB8Eh5,1010.0,知识,59.0,rankboard,rankboard:rid=1010:rank=59,2026-04-08T13:22:15.773771+00:00,,626324043,238,2026-04-06T11:07:22+00:00,35,617060.0,"rankboard:rid=1010:rank=59,https://www.bilibili.com/v/popular/rank/knowledge",full_site_floorings/rankboard-20260408_212152.csv,full_site_floorings,1002
BV1r1SfB8E1W,,,,author_expand,owner:3546756103015295,2026-04-07T11:29:15.162139+00:00,2026-04-07T11:29:15.162139+00:00,3546756103015295,19,2026-04-06T11:07:02+00:00,117,6.0,owner:3546756103015295,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV1XTDFBLE1k,1004.0,舞蹈,80.0,rankboard,rankboard:rid=1004:rank=80,2026-04-08T13:22:05.730069+00:00,,27231887,21,2026-04-06T11:05:00+00:00,37,85734.0,"rankboard:rid=1004:rank=80,https://www.bilibili.com/v/popular/rank/dance",full_site_floorings/rankboard-20260408_212152.csv,full_site_floorings,1002
BV1k1SfB8EzT,,,,author_expand,owner:3546756103015295,2026-04-07T11:29:15.162139+00:00,2026-04-07T11:29:15.162139+00:00,3546756103015295,19,2026-04-06T11:03:59+00:00,127,4.0,owner:3546756103015295,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV1k2SfBfEKj,1014.0,时尚美妆,27.0,rankboard,rankboard:rid=1014:rank=27,2026-04-08T13:22:25.650003+00:00,,32687941,159,2026-04-06T11:03:17+00:00,28,198787.0,"rankboard:rid=1014:rank=27,https://www.bilibili.com/v/popular/rank/fashion",full_site_floorings/rankboard-20260408_212152.csv,full_site_floorings,1002
BV1r2SfBfEZp,,,,author_expand,owner:3546756103015295,2026-04-07T11:29:15.162139+00:00,2026-04-07T11:29:15.162139+00:00,3546756103015295,19,2026-04-06T11:03:13+00:00,148,34.0,owner:3546756103015295,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV1wmSfBFEgn,1008.0,游戏,64.0,rankboard,rankboard:rid=1008:rank=64,2026-04-09T13:14:32.632936+00:00,,1006843205,65,2026-04-06T11:03:04+00:00,42,591734.0,"rankboard:rid=1008:rank=64,https://www.bilibili.com/v/popular/rank/game",full_site_floorings/rankboard-20260409_211427.csv,full_site_floorings,1004
BV1jjSoBkEcw,,,,hot,hot:pn=2:ps=20,2026-04-09T13:11:53.543541+00:00,2026-04-09T13:11:53.543541+00:00,323024456,215,2026-04-06T11:03:02+00:00,2434,3031306.0,hot:pn=2:ps=20,full_site_floorings/daily_hot-20260409_211153.csv,full_site_floorings,1000
BV1r2SfBfERY,,,,author_expand,owner:8263502,2026-04-07T09:57:05.873257+00:00,2026-04-07T09:57:05.873257+00:00,8263502,215,2026-04-06T11:02:13+00:00,958,274964.0,owner:8263502,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV1k2SfBfEu5,1005.0,动画,90.0,rankboard,rankboard:rid=1005:rank=90,2026-04-08T13:21:55.280090+00:00,,171368594,21,2026-04-06T11:01:57+00:00,19,473636.0,"rankboard:rid=1005:rank=90,https://www.bilibili.com/v/popular/rank/douga",full_site_floorings/rankboard-20260408_212152.csv,full_site_floorings,1002
BV1AmSfBFEBu,,,,author_expand,owner:3546386295425190,2026-04-07T11:10:05.969875+00:00,2026-04-07T11:10:05.969875+00:00,3546386295425190,172,2026-04-06T11:01:16+00:00,150,1066.0,owner:3546386295425190,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV1ykSfBaE7N,,,,hot,hot:pn=15:ps=20,2026-04-08T13:12:26.158810+00:00,2026-04-08T13:12:26.158810+00:00,26721635,253,2026-04-06T11:00:27+00:00,585,739949.0,hot:pn=15:ps=20,full_site_floorings/daily_hot-20260408_211226.csv,full_site_floorings,1001
BV1VEQ2BEEcR,,,,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T11:00:03+00:00,5228,23587.0,owner:7584632,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV1YjQ2BUEHJ,,,,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T11:00:02+00:00,2625,1324.0,owner:7584632,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV1YjQ2BUELC,,,,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T11:00:02+00:00,2621,1513.0,owner:7584632,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV1YjQ2BUE6e,,,,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T11:00:02+00:00,2625,9751.0,owner:7584632,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV1VEQ2BEEAE,,,,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T11:00:02+00:00,2613,1200.0,owner:7584632,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV1XEQ2B7Eqr,,,,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T11:00:02+00:00,2581,1201.0,owner:7584632,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV1aEQ2B7Esj,,,,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T11:00:02+00:00,2580,2578.0,owner:7584632,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV1aEQ2B7EkX,,,,author_expand,owner:7584632,2026-04-07T09:20:25.204285+00:00,2026-04-07T09:20:25.204285+00:00,7584632,178,2026-04-06T11:00:02+00:00,2605,1165.0,owner:7584632,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
