bvid,board_rid,board_name,board_rank,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs,source_csv_path,source_group,_source_priority
BV1s5QwBGEjv,1004.0,舞蹈,31.0,rankboard,rankboard:rid=1004:rank=31,2026-04-13T13:00:48.707010+00:00,,524547808,252,2026-04-10T10:33:40+00:00,30,128070.0,"rankboard:rid=1004:rank=31,https://www.bilibili.com/v/popular/rank/dance",full_site_floorings/rankboard-20260413_210036.csv,full_site_floorings,1000
BV1WfDrBQEEv,,,,author_expand,owner:7584632,2026-04-10T12:22:18.401987+00:00,2026-04-10T12:22:18.401987+00:00,7584632,180,2026-04-10T10:33:02+00:00,1560,1078.0,owner:7584632,uid_expansions/uid_expansion_20260325_20260410_202130/videolist_part_1.csv,uid_expansions,0
BV1x5QwBGECG,,,,author_expand,owner:1794194767,2026-04-10T13:48:57.995529+00:00,2026-04-10T13:48:57.995529+00:00,1794194767,137,2026-04-10T10:32:59+00:00,28,361.0,owner:1794194767,uid_expansions/uid_expansion_20260325_20260410_202130/videolist_part_1.csv,uid_expansions,0
BV125QwBGEVU,,,,author_expand,owner:3546786627062259,2026-04-10T14:00:21.833113+00:00,2026-04-10T14:00:21.833113+00:00,3546786627062259,75,2026-04-10T10:32:33+00:00,93,612.0,owner:3546786627062259,uid_expansions/uid_expansion_20260325_20260410_202130/videolist_part_1.csv,uid_expansions,0
BV1P5QwBVEYF,,,,author_expand,owner:3546756103015295,2026-04-10T14:24:38.570929+00:00,2026-04-10T14:24:38.570929+00:00,3546756103015295,19,2026-04-10T10:32:03+00:00,1058,70.0,owner:3546756103015295,uid_expansions/uid_expansion_20260325_20260410_202130/videolist_part_1.csv,uid_expansions,0
BV1yfDrBQEvG,,,,author_expand,owner:7584632,2026-04-10T12:22:18.401987+00:00,2026-04-10T12:22:18.401987+00:00,7584632,180,2026-04-10T10:32:02+00:00,1559,1331.0,owner:7584632,uid_expansions/uid_expansion_20260325_20260410_202130/videolist_part_1.csv,uid_expansions,0
BV18yQwBQEtd,1018.0,体育运动,93.0,rankboard,rankboard:rid=1018:rank=93,2026-04-13T13:01:06.797893+00:00,,3546577788471639,235,2026-04-10T10:31:44+00:00,140,85324.0,"rankboard:rid=1018:rank=93,https://www.bilibili.com/v/popular/rank/sports",full_site_floorings/rankboard-20260413_210036.csv,full_site_floorings,1000
BV1EHQFBfEDt,1012.0,科技数码,92.0,rankboard,rankboard:rid=1012:rank=92,2026-04-13T13:00:58.030665+00:00,,3546902624733812,95,2026-04-10T10:31:41+00:00,1327,143819.0,"rankboard:rid=1012:rank=92,https://www.bilibili.com/v/popular/rank/tech",full_site_floorings/rankboard-20260413_210036.csv,full_site_floorings,1000
BV1CfDrBDEZ9,,,,author_expand,owner:7584632,2026-04-10T12:22:18.401987+00:00,2026-04-10T12:22:18.401987+00:00,7584632,180,2026-04-10T10:31:02+00:00,1559,1149.0,owner:7584632,uid_expansions/uid_expansion_20260325_20260410_202130/videolist_part_1.csv,uid_expansions,0
BV1x5QwBVERf,,,,author_expand,owner:522653994,2026-04-10T13:10:29.478436+00:00,2026-04-10T13:10:29.478436+00:00,522653994,205,2026-04-10T10:30:55+00:00,17,853.0,owner:522653994,uid_expansions/uid_expansion_20260325_20260410_202130/videolist_part_1.csv,uid_expansions,0
BV1CLQwBrEjZ,,,,author_expand,owner:16720403,2026-04-10T13:03:08.466217+00:00,2026-04-10T13:03:08.466217+00:00,16720403,29,2026-04-10T10:30:23+00:00,186,11621.0,owner:16720403,uid_expansions/uid_expansion_20260325_20260410_202130/videolist_part_1.csv,uid_expansions,0
BV1CLQwBrERe,1014.0,时尚美妆,97.0,rankboard,rankboard:rid=1014:rank=97,2026-04-13T13:01:05.021047+00:00,,403899908,157,2026-04-10T10:30:19+00:00,239,20762.0,"rankboard:rid=1014:rank=97,https://www.bilibili.com/v/popular/rank/fashion",full_site_floorings/rankboard-20260413_210036.csv,full_site_floorings,1000
BV12XQwBjEXp,,,,author_expand,owner:7584632,2026-04-10T12:22:18.401987+00:00,2026-04-10T12:22:18.401987+00:00,7584632,184,2026-04-10T10:30:02+00:00,61,1007.0,owner:7584632,uid_expansions/uid_expansion_20260325_20260410_202130/videolist_part_1.csv,uid_expansions,0
BV1PfDrBQEHr,,,,author_expand,owner:7584632,2026-04-10T12:22:18.401987+00:00,2026-04-10T12:22:18.401987+00:00,7584632,180,2026-04-10T10:30:02+00:00,1559,1596.0,owner:7584632,uid_expansions/uid_expansion_20260325_20260410_202130/videolist_part_1.csv,uid_expansions,0
BV1fKDbBBEKC,,,,author_expand,owner:376057527,2026-04-10T13:19:52.634496+00:00,2026-04-10T13:19:52.634496+00:00,376057527,154,2026-04-10T10:30:00+00:00,899,2845.0,owner:376057527,uid_expansions/uid_expansion_20260325_20260410_202130/videolist_part_1.csv,uid_expansions,0
BV1znQFB8EUh,,,,author_expand,owner:698396117,2026-04-10T13:34:09.282428+00:00,2026-04-10T13:34:09.282428+00:00,698396117,176,2026-04-10T10:30:00+00:00,67,1681.0,owner:698396117,uid_expansions/uid_expansion_20260325_20260410_202130/videolist_part_1.csv,uid_expansions,0
BV1rjDxBNEWd,,,,author_expand,owner:72373107,2026-04-10T13:40:34.722408+00:00,2026-04-10T13:40:34.722408+00:00,72373107,21,2026-04-10T10:30:00+00:00,234,1513.0,owner:72373107,uid_expansions/uid_expansion_20260325_20260410_202130/videolist_part_1.csv,uid_expansions,0
BV1d8DjBeEpB,1004.0,舞蹈,83.0,rankboard,rankboard:rid=1004:rank=83,2026-04-13T13:00:48.707010+00:00,,11252945,21,2026-04-10T10:30:00+00:00,30,66841.0,"rankboard:rid=1004:rank=83,https://www.bilibili.com/v/popular/rank/dance",full_site_floorings/rankboard-20260413_210036.csv,full_site_floorings,1000
BV1oPDfBHEHq,1010.0,知识,26.0,rankboard,rankboard:rid=1010:rank=26,2026-04-13T13:00:56.221490+00:00,,25126508,201,2026-04-10T10:30:00+00:00,703,1076513.0,"rankboard:rid=1010:rank=26,https://www.bilibili.com/v/popular/rank/knowledge",full_site_floorings/rankboard-20260413_210036.csv,full_site_floorings,1000
BV15YQFBHEQL,,,,hot,hot:pn=16:ps=20,2026-04-12T12:56:05.862721+00:00,2026-04-12T12:56:05.862721+00:00,70429299,138,2026-04-10T10:30:00+00:00,126,1448289.0,hot:pn=16:ps=20,full_site_floorings/daily_hot-20260412_205605.csv,full_site_floorings,1003
BV1WLQwBrEpE,,,,author_expand,owner:16720403,2026-04-10T13:03:08.466217+00:00,2026-04-10T13:03:08.466217+00:00,16720403,29,2026-04-10T10:29:12+00:00,196,19404.0,owner:16720403,uid_expansions/uid_expansion_20260325_20260410_202130/videolist_part_1.csv,uid_expansions,0
